time,gFx,gFy,gFz,TgF
5.728000,0.0868,0.9644,0.0267,0.923
5.746000,0.1142,0.9742,-0.0211,0.934
5.749000,0.1338,0.9801,-0.0494,0.942
5.756000,0.1553,0.9703,-0.0592,0.935
5.770000,0.1485,0.9761,-0.0397,0.939
5.776000,0.1445,0.9752,-0.0280,0.937
5.786000,0.1338,0.9781,-0.0308,0.939
5.796000,0.1211,0.9781,-0.0231,0.938
5.808000,0.1122,0.9781,-0.0192,0.938
5.820000,0.0947,1.0015,-0.0064,0.960
5.827000,0.0947,1.0006,-0.0123,0.959
5.838000,0.1259,0.9722,-0.0534,0.934
5.846000,0.1690,0.9556,-0.0719,0.923
5.858000,0.1895,0.9684,-0.0690,0.938
5.867000,0.2139,0.9576,-0.0485,0.929
5.876000,0.2012,0.9624,-0.0220,0.930
5.886000,0.1562,0.9996,-0.0211,0.962
5.901000,0.1387,1.0143,-0.0006,0.975
5.906000,0.1465,0.9889,-0.0113,0.950
5.917000,0.2100,0.9703,-0.0250,0.940
5.926000,0.2569,0.9537,-0.0289,0.932
5.938000,0.2657,0.9684,-0.0474,0.949
5.955000,0.2501,0.9849,-0.0514,0.962
5.956000,0.2149,0.9742,-0.0543,0.946
5.966000,0.1846,0.9840,-0.0592,0.952
5.976000,0.1788,0.9869,-0.0338,0.952
5.986000,0.1914,0.9722,-0.0289,0.939
5.997000,0.1983,0.9801,-0.0397,0.948
6.006000,0.2110,0.9928,-0.0660,0.964
6.017000,0.2305,0.9761,-0.0357,0.949
6.026000,0.2980,0.9517,-0.0602,0.941
6.036000,0.3155,0.9312,-0.0534,0.925
6.047000,0.2969,0.9381,-0.0523,0.927
6.056000,0.2207,0.9947,-0.0406,0.966
6.066000,0.1621,0.9947,-0.0378,0.959
6.078000,0.1513,0.9791,-0.0299,0.942
6.088000,0.1680,0.9663,-0.0289,0.930
6.097000,0.2130,0.9498,-0.0113,0.919
6.106000,0.2422,0.9635,-0.0035,0.938
6.116000,0.2364,0.9722,-0.0045,0.945
6.135000,0.2305,0.9752,-0.0152,0.947
6.152000,0.2433,0.9439,0.0296,0.919
6.154000,0.2002,0.9712,0.0102,0.938
6.156000,0.1523,0.9781,0.0062,0.940
6.166000,0.1426,0.9576,0.0364,0.919
6.178000,0.1485,0.9703,0.0267,0.932
6.186000,0.1387,0.9869,0.0287,0.948
6.197000,0.1485,0.9869,0.0238,0.948
6.206000,0.1553,0.9820,0.0159,0.944
6.218000,0.1993,0.9703,0.0083,0.937
6.234000,0.2471,0.9663,0.0121,0.941
6.236000,0.2657,0.9586,0.0023,0.937
6.246000,0.2784,0.9517,-0.0113,0.934
6.256000,0.2618,0.9537,-0.0269,0.932
6.271000,0.2130,0.9547,-0.0357,0.925
6.281000,0.1699,0.9810,-0.0465,0.946
6.286000,0.1641,0.9889,-0.0485,0.954
6.297000,0.1621,0.9771,-0.0621,0.943
6.320000,0.1846,0.9684,-0.0670,0.937
6.323000,0.2198,0.9663,-0.0963,0.943
6.332000,0.2579,0.9761,-0.0876,0.958
6.336000,0.2969,0.9439,-0.0553,0.932
6.347000,0.3155,0.9537,-0.0641,0.947
6.361000,0.3009,0.9810,-0.0788,0.971
6.366000,0.3018,0.9479,-0.0778,0.939
6.378000,0.3009,0.9321,-0.0611,0.923
6.386000,0.2373,0.9644,-0.0748,0.942
6.398000,0.1895,0.9801,-0.0641,0.949
6.409000,0.1836,0.9830,-0.0660,0.951
6.416000,0.2158,0.9742,-0.0778,0.948
6.430000,0.2736,0.9449,-0.0602,0.928
6.439000,0.2980,0.9488,-0.0670,0.938
6.446000,0.2999,0.9576,-0.0778,0.948
6.460000,0.3097,0.9214,-0.0534,0.914
6.467000,0.2872,0.9507,-0.0455,0.936
6.476000,0.2344,1.0006,-0.0240,0.973
6.486000,0.2286,0.9830,-0.0231,0.955
6.496000,0.2696,0.9576,-0.0220,0.938
6.508000,0.2969,0.9409,-0.0338,0.928
6.516000,0.2931,0.9712,-0.0367,0.957
6.529000,0.2696,0.9889,-0.0562,0.970
6.538000,0.2618,0.9712,-0.0758,0.953
6.548000,0.2892,0.9644,-0.1012,0.955
6.557000,0.2969,0.9820,-0.1051,0.974
6.566000,0.2990,0.9977,-0.1208,0.992
6.576000,0.3048,0.9761,-0.1277,0.973
6.590000,0.3195,0.9605,-0.1608,0.968
6.596000,0.3214,0.9449,-0.1364,0.949
6.610000,0.3292,0.9586,-0.1091,0.960
6.616000,0.3283,0.9820,-0.0886,0.980
6.626000,0.3595,0.9381,-0.0406,0.943
6.643000,0.3898,0.9663,0.0083,0.978
6.646000,0.3624,1.0103,0.0004,1.012
6.662000,0.3381,0.9938,-0.0133,0.989
6.666000,0.3332,0.9556,-0.0308,0.952
6.676000,0.3390,0.9176,-0.0113,0.916
6.689000,0.3244,0.9116,0.0150,0.906
6.696000,0.2687,0.9752,0.0092,0.954
6.707000,0.2061,0.9830,0.0159,0.951
6.727000,0.2002,0.9488,0.0228,0.916
6.740000,0.2119,0.9566,0.0296,0.926
6.741000,0.2188,0.9537,0.0374,0.924
6.751000,0.1993,0.9595,0.0053,0.927
6.757000,0.1582,0.9556,0.0140,0.918
6.767000,0.1504,0.9400,0.0472,0.902
6.776000,0.1182,0.8990,0.1009,0.863
6.789000,0.0547,0.9468,0.1957,0.923
6.796000,-0.0391,1.0171,0.2153,1.002
6.806000,-0.0655,0.9507,0.1909,0.936
6.823000,-0.0068,0.9351,0.1694,0.910
6.831000,-0.0636,0.9263,0.1566,0.906
6.845000,-0.1202,0.9302,0.1489,0.919
6.854000,-0.2414,0.9840,0.1889,1.008
6.856000,-0.2629,0.9869,0.1860,1.017
6.869000,-0.2180,0.9566,0.1733,0.972
6.876000,-0.2062,0.9712,0.1538,0.980
6.886000,-0.1661,0.9635,0.1538,0.962
6.901000,-0.1446,0.9644,0.1391,0.955
6.910000,-0.1398,0.9791,0.0961,0.964
6.925000,-0.1505,0.9722,0.0697,0.958
6.936000,-0.1515,0.9820,0.0413,0.966
6.937000,-0.1515,0.9859,-0.0045,0.970
6.948000,-0.1281,0.9644,-0.0280,0.944
6.956000,-0.0997,0.9517,-0.0192,0.926
6.969000,-0.0899,0.9810,0.0150,0.953
6.976000,-0.1085,0.9977,0.0355,0.973
6.986000,-0.1221,0.9693,0.0521,0.948
6.997000,-0.0811,0.9693,0.0667,0.941
7.006000,-0.0401,0.9908,0.0716,0.957
7.016000,0.0049,1.0113,0.0569,0.973
7.026000,-0.0098,0.9996,0.0492,0.962
7.040000,-0.0841,0.9889,0.0277,0.960
7.053000,-0.0831,0.9898,0.0492,0.961
7.056000,-0.0606,0.9898,0.0364,0.957
7.066000,-0.1456,0.9917,0.0131,0.974
7.076000,-0.1486,0.9830,-0.0113,0.966
7.086000,-0.0987,0.9889,-0.0338,0.963
7.100000,-0.0430,0.9742,-0.0280,0.940
7.106000,-0.0391,0.9801,-0.0162,0.945
7.117000,-0.0733,0.9996,0.0014,0.968
7.143000,-0.0811,0.9947,0.0004,0.965
7.145000,-0.0821,0.9820,-0.0015,0.952
7.146000,-0.0615,0.9938,0.0034,0.961
7.156000,-0.0273,1.0035,0.0199,0.967
7.166000,-0.0019,1.0064,0.0034,0.967
7.177000,0.0244,0.9879,-0.0220,0.948
7.186000,0.0195,0.9781,-0.0329,0.939
7.196000,-0.0019,0.9996,-0.0357,0.962
7.206000,0.0058,0.9859,-0.0572,0.949
7.217000,0.0127,0.9605,-0.0621,0.923
7.232000,-0.0264,0.9693,-0.0426,0.934
7.253000,-0.1476,0.9917,-0.0474,0.976
7.254000,-0.1388,0.9966,-0.0289,0.978
7.256000,-0.0694,0.9830,0.0023,0.951
7.266000,-0.0030,0.9898,0.0267,0.951
7.280000,0.0224,0.9908,0.0092,0.950
7.286000,0.0440,1.0103,-0.0171,0.969
7.296000,0.0117,1.0113,-0.0289,0.972
7.311000,-0.0333,0.9996,-0.0583,0.966
7.318000,-0.0645,0.9908,-0.1032,0.965
7.334000,-0.1183,0.9781,-0.1296,0.966
7.336000,-0.1661,0.9663,-0.1110,0.962
7.348000,-0.1769,0.9615,-0.0748,0.956
7.369000,-0.1476,0.9644,-0.0436,0.950
7.370000,-0.1123,0.9742,0.0102,0.950
7.378000,-0.0752,0.9957,0.0541,0.966
7.386000,-0.0811,1.0006,0.0609,0.972
7.398000,-0.0909,1.0064,0.0716,0.980
7.411000,-0.1076,1.0035,0.0102,0.978
7.416000,-0.1270,0.9908,-0.0035,0.969
7.427000,-0.1486,0.9820,-0.0436,0.967
7.437000,-0.1535,0.9908,-0.0719,0.979
7.448000,-0.1261,0.9840,-0.1277,0.973
7.467000,-0.0821,0.9752,-0.1296,0.956
7.468000,-0.0713,0.9722,-0.1520,0.955
7.476000,-0.0713,0.9742,-0.1559,0.958
7.491000,-0.0645,1.0045,-0.1462,0.985
7.496000,-0.0655,1.0113,-0.1413,0.991
7.508000,-0.0880,0.9761,-0.1648,0.964
7.516000,-0.1339,0.9733,-0.1657,0.970
7.526000,-0.1524,0.9840,-0.1559,0.983
7.554000,-0.1163,0.9742,-0.1022,0.958
7.556000,-0.0293,0.9781,-0.0562,0.944
7.556000,-0.0107,1.0006,-0.0514,0.964
7.566000,-0.0186,0.9996,-0.0299,0.963
7.576000,-0.0723,0.9859,-0.0182,0.955
7.588000,-0.1046,0.9663,-0.0562,0.943
7.596000,-0.1368,0.9859,-0.0846,0.971
7.606000,-0.1584,0.9879,-0.0983,0.980
7.616000,-0.1700,0.9742,-0.0944,0.969
7.632000,-0.1524,0.9810,-0.0709,0.969
7.647000,-0.1378,0.9869,-0.0700,0.971
7.649000,-0.1172,0.9957,-0.0583,0.975
7.656000,-0.1241,0.9889,-0.0514,0.969
7.666000,-0.1290,0.9987,-0.0426,0.979
7.678000,-0.1123,0.9966,-0.0231,0.973
7.687000,-0.1123,1.0113,-0.0338,0.988
7.696000,-0.0967,1.0182,-0.0094,0.991
7.706000,-0.0772,1.0260,-0.0045,0.995
7.719000,-0.0948,1.0299,0.0257,1.002
7.727000,-0.0958,1.0162,0.0629,0.990
7.736000,-0.1114,1.0427,0.0687,1.019
7.749000,-0.1123,1.0329,0.0678,1.009
7.759000,-0.1261,1.0231,0.0541,1.001
7.769000,-0.1153,1.0152,0.0443,0.991
7.776000,-0.0626,1.0171,0.0521,0.985
7.789000,-0.0636,0.9987,0.0345,0.966
7.796000,-0.0909,0.9840,0.0062,0.956
7.807000,-0.1192,0.9576,-0.0123,0.935
7.821000,-0.1036,0.9224,-0.0231,0.898
7.827000,-0.1300,0.9058,-0.0426,0.889
7.844000,-0.2639,0.9195,-0.0308,0.940
7.846000,-0.4622,0.9771,-0.0054,1.076
7.856000,-0.4163,0.9381,-0.0171,1.020
7.868000,-0.2932,0.9381,-0.0455,0.969
7.878000,-0.1456,0.9479,0.0072,0.931
7.886000,0.0235,0.9498,0.0785,0.911
7.904000,0.2384,1.0338,0.2349,1.030
7.909000,0.3381,0.8970,0.2407,0.925
7.917000,0.2852,0.8745,0.1674,0.874
7.926000,0.1572,0.8823,0.0863,0.848
7.944000,0.0391,0.8715,0.0921,0.834
7.947000,-0.0547,0.8638,0.0287,0.831
7.959000,-0.1622,0.8324,-0.0465,0.826
7.966000,-0.1866,0.8364,-0.0426,0.837
7.976000,-0.2912,0.8482,-0.0171,0.884
7.987000,-0.2560,0.8579,-0.1061,0.887
7.998000,-0.1622,0.8384,-0.1510,0.846
8.006000,-0.0626,0.9009,-0.1580,0.886
8.017000,-0.0860,0.9586,-0.0856,0.935
8.027000,-0.1153,0.9684,-0.0260,0.946
8.048000,0.1494,1.0495,0.1332,1.018
8.050000,0.1494,1.0495,0.1332,1.018
8.057000,0.4152,1.0827,0.2074,1.113
8.066000,0.6547,1.1540,0.1205,1.261
8.076000,0.6635,1.2391,0.0755,1.337
8.086000,0.5002,1.2391,0.1000,1.275
8.097000,0.2911,1.1706,-0.0729,1.153
8.106000,0.0791,1.1022,-0.1589,1.074
8.116000,-0.1261,1.0241,-0.1657,1.017
8.126000,-0.1838,0.9830,-0.1980,0.997
8.143000,-0.1016,0.9527,-0.1813,0.947
8.146000,-0.0645,0.9537,-0.1471,0.935
8.156000,-0.0128,0.9488,-0.1100,0.919
8.166000,0.0010,0.9556,-0.0954,0.923
8.179000,-0.0196,0.9733,-0.0670,0.939
8.186000,-0.0352,0.9781,-0.0318,0.943
8.196000,-0.0557,0.9889,-0.0094,0.956
8.210000,-0.0831,1.0084,0.0355,0.979
8.216000,-0.0948,0.9966,0.0443,0.969
8.228000,-0.1114,0.9957,0.0541,0.972
8.236000,-0.1349,0.9977,0.0287,0.978
8.247000,-0.1427,0.9996,0.0034,0.981
8.256000,-0.1290,0.9977,-0.0250,0.977
8.267000,-0.1202,0.9917,-0.0436,0.970
8.278000,-0.1076,0.9869,-0.0602,0.964
8.288000,-0.0733,0.9869,-0.0494,0.958
8.296000,-0.0547,0.9791,-0.0308,0.946
8.310000,-0.0391,0.9820,-0.0446,0.948
8.319000,-0.0489,0.9840,-0.0485,0.952
8.332000,-0.0664,0.9801,-0.0651,0.951
8.338000,-0.0869,0.9801,-0.0572,0.954
8.357000,-0.1163,0.9733,-0.0632,0.953
8.359000,-0.1261,0.9791,-0.0660,0.961
8.366000,-0.1114,0.9801,-0.0632,0.959
8.381000,-0.1046,0.9859,-0.0660,0.963
8.387000,-0.0841,0.9840,-0.0621,0.958
8.396000,-0.0909,0.9869,-0.0583,0.961
8.408000,-0.1134,0.9791,-0.0651,0.958
8.416000,-0.1309,0.9722,-0.0690,0.955
8.426000,-0.1319,0.9781,-0.0632,0.961
8.436000,-0.1134,0.9712,-0.0504,0.949
8.446000,-0.1055,0.9830,-0.0436,0.959
8.466000,-0.0967,0.9771,-0.0250,0.951
8.468000,-0.1016,0.9781,-0.0318,0.953
8.476000,-0.1123,0.9859,-0.0211,0.962
8.486000,-0.1123,0.9938,-0.0171,0.970
8.497000,-0.1016,0.9928,-0.0329,0.967
8.507000,-0.0978,0.9761,-0.0269,0.950
8.517000,-0.1153,0.9781,-0.0514,0.957
8.530000,-0.1261,0.9693,-0.0562,0.950
8.540000,-0.1134,0.9791,-0.0611,0.958
8.553000,-0.1065,0.9712,-0.0602,0.949
8.556000,-0.0987,0.9771,-0.0611,0.953
8.566000,-0.1114,0.9761,-0.0651,0.955
8.576000,-0.0987,0.9830,-0.0660,0.959
8.588000,-0.0929,0.9801,-0.0562,0.955
8.596000,-0.0958,0.9801,-0.0485,0.955
8.606000,-0.0890,0.9840,-0.0583,0.958
8.616000,-0.1007,0.9791,-0.0474,0.955
8.627000,-0.0978,0.9781,-0.0504,0.953
8.642000,-0.1065,0.9752,-0.0455,0.952
8.664000,-0.1007,0.9742,-0.0465,0.950
8.666000,-0.1007,0.9742,-0.0465,0.950
8.667000,-0.1202,0.9761,-0.0474,0.955
8.676000,-0.1212,0.9791,-0.0553,0.959
8.690000,-0.1290,0.9742,-0.0572,0.956
8.696000,-0.1232,0.9722,-0.0514,0.952
8.706000,-0.1251,0.9781,-0.0592,0.959
8.720000,-0.1134,0.9810,-0.0514,0.959
8.726000,-0.1036,0.9820,-0.0504,0.958
8.744000,-0.1036,0.9810,-0.0514,0.957
8.761000,-0.1212,0.9733,-0.0632,0.954
8.762000,-0.1144,0.9771,-0.0611,0.956
8.769000,-0.1163,0.9781,-0.0670,0.958
8.776000,-0.1144,0.9781,-0.0611,0.957
8.786000,-0.1202,0.9781,-0.0583,0.958
8.797000,-0.1202,0.9761,-0.0641,0.957
8.809000,-0.1309,0.9781,-0.0592,0.960
8.822000,-0.1172,0.9752,-0.0534,0.954
8.827000,-0.1085,0.9761,-0.0543,0.954
8.841000,-0.1123,0.9830,-0.0465,0.960
8.865000,-0.1104,0.9761,-0.0514,0.954
8.867000,-0.1104,0.9761,-0.0514,0.954
8.867000,-0.1212,0.9781,-0.0611,0.958
8.876000,-0.1163,0.9801,-0.0602,0.959
8.890000,-0.1183,0.9781,-0.0562,0.957
8.896000,-0.1114,0.9742,-0.0534,0.952
8.910000,-0.1241,0.9752,-0.0709,0.957
8.931000,-0.1192,0.9761,-0.0660,0.956
8.935000,-0.1172,0.9761,-0.0651,0.956
8.945000,-0.1065,0.9771,-0.0523,0.954
8.947000,-0.1144,0.9761,-0.0583,0.955
8.957000,-0.1114,0.9791,-0.0534,0.957
8.968000,-0.1172,0.9791,-0.0504,0.958
8.976000,-0.1309,0.9810,-0.0709,0.964
8.986000,-0.1309,0.9820,-0.0611,0.964
9.003000,-0.1183,0.9801,-0.0583,0.960
9.008000,-0.1114,0.9810,-0.0543,0.959
9.019000,-0.1212,0.9781,-0.0553,0.958
9.026000,-0.1183,0.9733,-0.0534,0.953
9.036000,-0.1251,0.9733,-0.0709,0.955
9.049000,-0.1251,0.9722,-0.0660,0.954
9.058000,-0.1163,0.9712,-0.0572,0.950
9.079000,-0.1183,0.9742,-0.0494,0.953
9.081000,-0.1221,0.9761,-0.0611,0.957
9.086000,-0.1300,0.9703,-0.0514,0.952
9.098000,-0.1281,0.9742,-0.0543,0.955
9.106000,-0.1202,0.9742,-0.0523,0.954
9.116000,-0.1212,0.9663,-0.0455,0.946
9.126000,-0.1172,0.9693,-0.0465,0.948
9.146000,-0.1163,0.9742,-0.0504,0.953
9.148000,-0.1270,0.9684,-0.0455,0.949
9.156000,-0.1270,0.9693,-0.0534,0.950
9.167000,-0.1290,0.9722,-0.0514,0.954
9.179000,-0.1358,0.9742,-0.0592,0.957
9.186000,-0.1378,0.9761,-0.0436,0.959
9.197000,-0.1290,0.9781,-0.0338,0.958
9.206000,-0.1290,0.9791,-0.0397,0.960
9.216000,-0.1309,0.9820,-0.0436,0.963
9.238000,-0.1319,0.9781,-0.0387,0.959
9.240000,-0.1251,0.9761,-0.0426,0.956
9.254000,-0.1261,0.9761,-0.0436,0.956
9.256000,-0.1232,0.9761,-0.0406,0.956
9.266000,-0.1172,0.9742,-0.0387,0.952
9.279000,-0.1202,0.9684,-0.0436,0.948
9.286000,-0.1309,0.9781,-0.0446,0.959
9.297000,-0.1232,0.9771,-0.0446,0.957
9.313000,-0.1368,0.9810,-0.0474,0.964
9.319000,-0.1339,0.9712,-0.0523,0.954
9.334000,-0.1330,0.9673,-0.0553,0.950
9.336000,-0.1261,0.9722,-0.0485,0.953
9.348000,-0.1232,0.9733,-0.0387,0.953
9.359000,-0.1183,0.9742,-0.0485,0.953
9.367000,-0.1153,0.9722,-0.0465,0.951
9.376000,-0.1221,0.9673,-0.0426,0.947
9.386000,-0.1202,0.9752,-0.0485,0.954
9.397000,-0.1270,0.9742,-0.0436,0.955
9.408000,-0.1270,0.9712,-0.0446,0.952
9.416000,-0.1192,0.9771,-0.0378,0.956
9.431000,-0.1309,0.9742,-0.0514,0.956
9.436000,-0.1300,0.9752,-0.0406,0.956
9.447000,-0.1388,0.9781,-0.0514,0.961
9.456000,-0.1388,0.9693,-0.0465,0.952
9.469000,-0.1212,0.9752,-0.0357,0.954
9.478000,-0.1183,0.9810,-0.0357,0.959
9.486000,-0.1172,0.9810,-0.0367,0.959
9.496000,-0.1251,0.9849,-0.0387,0.964
9.507000,-0.1241,0.9801,-0.0367,0.959
9.516000,-0.1281,0.9840,-0.0534,0.965
9.530000,-0.1270,0.9761,-0.0378,0.956
9.546000,-0.1290,0.9752,-0.0397,0.956
9.548000,-0.1270,0.9693,-0.0436,0.950
9.567000,-0.1261,0.9791,-0.0378,0.959
9.568000,-0.1144,0.9752,-0.0446,0.953
9.576000,-0.1134,0.9820,-0.0387,0.959
9.590000,-0.1172,0.9820,-0.0387,0.960
9.596000,-0.1172,0.9791,-0.0378,0.957
9.608000,-0.1172,0.9820,-0.0299,0.960
9.616000,-0.1290,0.9733,-0.0436,0.954
9.627000,-0.1368,0.9781,-0.0534,0.961
9.636000,-0.1378,0.9742,-0.0474,0.957
9.647000,-0.1339,0.9761,-0.0387,0.958
9.657000,-0.1153,0.9761,-0.0387,0.954
9.666000,-0.1232,0.9771,-0.0397,0.956
9.676000,-0.1232,0.9752,-0.0426,0.955
9.689000,-0.1183,0.9733,-0.0348,0.951
9.696000,-0.1281,0.9733,-0.0436,0.954
9.706000,-0.1202,0.9771,-0.0397,0.956
9.716000,-0.1212,0.9801,-0.0504,0.960
9.726000,-0.1309,0.9752,-0.0455,0.957
9.750000,-0.1251,0.9742,-0.0406,0.954
9.752000,-0.1212,0.9733,-0.0378,0.952
9.756000,-0.1261,0.9761,-0.0397,0.956
9.768000,-0.1232,0.9771,-0.0348,0.956
9.778000,-0.1212,0.9742,-0.0338,0.953
9.789000,-0.1270,0.9781,-0.0426,0.958
9.797000,-0.1251,0.9791,-0.0436,0.959
9.806000,-0.1300,0.9820,-0.0397,0.963
9.817000,-0.1330,0.9781,-0.0436,0.960
9.826000,-0.1349,0.9830,-0.0318,0.964
9.836000,-0.1300,0.9752,-0.0426,0.956
9.846000,-0.1232,0.9761,-0.0367,0.955
9.865000,-0.1183,0.9771,-0.0338,0.955
9.871000,-0.1290,0.9752,-0.0397,0.956
9.877000,-0.1202,0.9752,-0.0397,0.954
9.890000,-0.1281,0.9752,-0.0436,0.956
9.900000,-0.1319,0.9781,-0.0465,0.960
9.906000,-0.1232,0.9761,-0.0329,0.955
9.916000,-0.1309,0.9771,-0.0348,0.958
9.926000,-0.1290,0.9781,-0.0308,0.958
9.941000,-0.1232,0.9771,-0.0387,0.956
9.946000,-0.1241,0.9810,-0.0426,0.961
9.959000,-0.1221,0.9791,-0.0367,0.958
9.968000,-0.1290,0.9781,-0.0446,0.959
9.976000,-0.1300,0.9761,-0.0387,0.957
9.988000,-0.1183,0.9801,-0.0338,0.958
9.997000,-0.1241,0.9722,-0.0357,0.952
10.006000,-0.1241,0.9820,-0.0397,0.961
10.016000,-0.1300,0.9761,-0.0397,0.957
10.026000,-0.1319,0.9693,-0.0406,0.951
10.037000,-0.1212,0.9810,-0.0446,0.960
10.049000,-0.1261,0.9771,-0.0378,0.957
10.056000,-0.1232,0.9820,-0.0406,0.961
10.069000,-0.1163,0.9771,-0.0426,0.955
10.078000,-0.1202,0.9820,-0.0406,0.961
10.086000,-0.1202,0.9742,-0.0426,0.953
10.097000,-0.1232,0.9752,-0.0378,0.954
10.106000,-0.1270,0.9761,-0.0406,0.956
10.116000,-0.1232,0.9761,-0.0367,0.955
10.126000,-0.1212,0.9781,-0.0348,0.957
10.144000,-0.1281,0.9742,-0.0378,0.954
10.146000,-0.1202,0.9781,-0.0367,0.957
10.156000,-0.1212,0.9781,-0.0318,0.957
10.170000,-0.1192,0.9830,-0.0367,0.961
10.179000,-0.1192,0.9781,-0.0406,0.957
10.186000,-0.1261,0.9733,-0.0426,0.953
10.198000,-0.1309,0.9810,-0.0494,0.962
10.206000,-0.1300,0.9781,-0.0504,0.959
10.216000,-0.1251,0.9742,-0.0436,0.954
10.232000,-0.1251,0.9840,-0.0357,0.963
10.240000,-0.1212,0.9771,-0.0299,0.956
10.252000,-0.1183,0.9742,-0.0308,0.952
10.256000,-0.1232,0.9761,-0.0329,0.955
10.268000,-0.1270,0.9791,-0.0514,0.960
10.285000,-0.1300,0.9733,-0.0308,0.954
10.286000,-0.1261,0.9791,-0.0426,0.959
10.297000,-0.1388,0.9791,-0.0504,0.962
10.306000,-0.1417,0.9830,-0.0562,0.967
10.316000,-0.1407,0.9761,-0.0474,0.960
10.327000,-0.1417,0.9742,-0.0543,0.958
10.342000,-0.1261,0.9791,-0.0504,0.960
10.348000,-0.1172,0.9771,-0.0378,0.955
10.356000,-0.1076,0.9849,-0.0318,0.961
10.366000,-0.1027,0.9830,-0.0348,0.958
10.377000,-0.1123,0.9791,-0.0348,0.956
10.387000,-0.1261,0.9712,-0.0387,0.951
10.396000,-0.1202,0.9752,-0.0367,0.954
10.409000,-0.1202,0.9810,-0.0406,0.960
10.417000,-0.1202,0.9791,-0.0446,0.958
10.431000,-0.1212,0.9752,-0.0474,0.955
10.452000,-0.1192,0.9820,-0.0308,0.960
10.453000,-0.1251,0.9742,-0.0367,0.954
10.462000,-0.1221,0.9791,-0.0387,0.958
10.466000,-0.1221,0.9761,-0.0426,0.955
10.476000,-0.1232,0.9781,-0.0367,0.957
10.486000,-0.1221,0.9761,-0.0357,0.955
10.498000,-0.1232,0.9791,-0.0474,0.959
10.508000,-0.1192,0.9820,-0.0357,0.960
10.516000,-0.1212,0.9810,-0.0406,0.960
10.529000,-0.1212,0.9801,-0.0397,0.959
10.537000,-0.1281,0.9791,-0.0465,0.960
10.548000,-0.1163,0.9791,-0.0436,0.957
10.572000,-0.1144,0.9801,-0.0357,0.957
10.573000,-0.1192,0.9771,-0.0387,0.956
10.579000,-0.1241,0.9801,-0.0436,0.960
10.589000,-0.1281,0.9810,-0.0446,0.962
10.597000,-0.1192,0.9752,-0.0446,0.954
10.609000,-0.1251,0.9781,-0.0494,0.958
10.616000,-0.1202,0.9771,-0.0446,0.956
10.627000,-0.1261,0.9830,-0.0485,0.963
10.652000,-0.1183,0.9791,-0.0397,0.957
10.653000,-0.1202,0.9801,-0.0474,0.959
10.657000,-0.1144,0.9820,-0.0406,0.960
10.666000,-0.1134,0.9830,-0.0436,0.960
10.676000,-0.1134,0.9840,-0.0543,0.962
10.687000,-0.1153,0.9742,-0.0455,0.952
10.698000,-0.1134,0.9810,-0.0436,0.959
10.706000,-0.1241,0.9781,-0.0553,0.959
10.716000,-0.1202,0.9742,-0.0474,0.953
10.726000,-0.1134,0.9820,-0.0485,0.960
10.741000,-0.1192,0.9820,-0.0543,0.961
10.757000,-0.1163,0.9791,-0.0446,0.957
10.757000,-0.1183,0.9810,-0.0523,0.960
10.767000,-0.1163,0.9801,-0.0474,0.958
10.776000,-0.1183,0.9801,-0.0523,0.959
10.788000,-0.1163,0.9801,-0.0494,0.959
10.796000,-0.1212,0.9849,-0.0583,0.965
10.807000,-0.1153,0.9801,-0.0523,0.959
10.821000,-0.1104,0.9810,-0.0494,0.958
10.828000,-0.1134,0.9791,-0.0485,0.957
10.838000,-0.1104,0.9781,-0.0426,0.955
10.846000,-0.1076,0.9781,-0.0485,0.955
10.862000,-0.1085,0.9781,-0.0474,0.955
10.872000,-0.1085,0.9761,-0.0494,0.953
10.883000,-0.1153,0.9810,-0.0494,0.959
10.889000,-0.1085,0.9781,-0.0406,0.955
10.896000,-0.1172,0.9820,-0.0523,0.961
10.911000,-0.1251,0.9752,-0.0406,0.955
10.932000,-0.1085,0.9810,-0.0534,0.958
10.937000,-0.1036,0.9761,-0.0436,0.952
10.942000,-0.1163,0.9712,-0.0474,0.950
10.947000,-0.1095,0.9733,-0.0474,0.950
10.959000,-0.1153,0.9781,-0.0436,0.956
10.973000,-0.1192,0.9849,-0.0494,0.964
10.976000,-0.1192,0.9810,-0.0523,0.960
10.992000,-0.1172,0.9761,-0.0426,0.954
10.996000,-0.1172,0.9771,-0.0474,0.956
11.006000,-0.1153,0.9840,-0.0485,0.962
11.018000,-0.1202,0.9820,-0.0504,0.961
11.026000,-0.1144,0.9830,-0.0474,0.961
11.036000,-0.1241,0.9840,-0.0514,0.964
11.049000,-0.1172,0.9791,-0.0474,0.958
11.056000,-0.1163,0.9771,-0.0474,0.956
11.067000,-0.1134,0.9820,-0.0367,0.959
11.076000,-0.1202,0.9791,-0.0494,0.958
11.089000,-0.1085,0.9801,-0.0387,0.956
11.100000,-0.1153,0.9830,-0.0465,0.961
11.106000,-0.1144,0.9810,-0.0397,0.959
11.116000,-0.1085,0.9801,-0.0446,0.957
11.127000,-0.1114,0.9849,-0.0474,0.962
11.136000,-0.1192,0.9771,-0.0534,0.957
11.149000,-0.1104,0.9801,-0.0494,0.957
11.156000,-0.1104,0.9810,-0.0465,0.958
11.167000,-0.1144,0.9791,-0.0494,0.957
11.188000,-0.1153,0.9820,-0.0504,0.960
