time,gFx,gFy,gFz,gFTotal
2020-07-29 9:7:42.4760,-2.648,2.019,-0.244,3.339
2020-07-29 9:7:42.4760,-2.648,2.019,-0.244,3.339
2020-07-29 9:7:42.4850,-2.86,1.984,-0.241,3.489
2020-07-29 9:7:42.4950,-2.999,1.851,-0.303,3.537
2020-07-29 9:7:42.5050,-3.677,2.594,-0.275,4.508
2020-07-29 9:7:42.5140,-4.544,4.827,0.664,6.662
2020-07-29 9:7:42.5250,-3.293,0.362,1.07,3.481
2020-07-29 9:7:42.5350,-1.501,0.099,-0.1,1.508
2020-07-29 9:7:42.5750,-0.575,0.76,-0.497,1.075
2020-07-29 9:7:42.5750,-0.575,0.76,-0.497,1.075
2020-07-29 9:7:42.5760,-0.575,0.76,-0.497,1.075
2020-07-29 9:7:42.5760,-0.575,0.76,-0.497,1.075
2020-07-29 9:7:42.5840,-1.027,0.348,-0.648,1.263
2020-07-29 9:7:42.5940,0.079,0.569,-0.29,0.644
2020-07-29 9:7:42.6040,0.125,0.797,0.031,0.807
2020-07-29 9:7:42.6140,-0.071,1.051,0.277,1.089
2020-07-29 9:7:42.6240,0.289,1.262,0.187,1.308
2020-07-29 9:7:42.6340,0.766,1.371,-0.028,1.571
2020-07-29 9:7:42.6780,0.215,0.952,0.001,0.976
2020-07-29 9:7:42.6790,0.215,0.952,0.001,0.976
2020-07-29 9:7:42.6790,0.215,0.952,0.001,0.976
2020-07-29 9:7:42.6790,0.215,0.952,0.001,0.976
2020-07-29 9:7:42.6840,0.184,0.937,-0.006,0.955
2020-07-29 9:7:42.6940,0.202,0.941,-0.043,0.963
2020-07-29 9:7:42.7040,0.224,0.966,-0.018,0.992
2020-07-29 9:7:42.7140,0.208,0.954,0.005,0.976
2020-07-29 9:7:42.7240,0.177,0.946,0.013,0.963
2020-07-29 9:7:42.7340,0.188,0.947,0.0,0.965
2020-07-29 9:7:42.7730,0.272,0.997,-0.012,1.034
2020-07-29 9:7:42.7730,0.272,0.997,-0.012,1.034
2020-07-29 9:7:42.7740,0.272,0.997,-0.012,1.034
2020-07-29 9:7:42.7750,0.243,1.037,0.009,1.065
2020-07-29 9:7:42.7840,0.262,0.948,-0.06,0.985
2020-07-29 9:7:42.7940,0.288,1.007,-0.047,1.048
2020-07-29 9:7:42.8040,0.272,1.005,-0.016,1.041
2020-07-29 9:7:42.8140,0.28,1.008,-0.017,1.046
2020-07-29 9:7:42.8240,0.299,1.002,-0.018,1.046
2020-07-29 9:7:42.8340,0.298,1.002,-0.009,1.045
2020-07-29 9:7:42.8760,0.255,0.989,0.046,1.022
2020-07-29 9:7:42.8760,0.255,0.989,0.046,1.022
2020-07-29 9:7:42.8760,0.255,0.989,0.046,1.022
2020-07-29 9:7:42.8760,0.255,0.989,0.046,1.022
2020-07-29 9:7:42.8840,0.262,0.985,0.077,1.022
2020-07-29 9:7:42.8930,0.232,1.005,0.114,1.038
2020-07-29 9:7:42.9040,0.25,1.006,0.036,1.037
2020-07-29 9:7:42.9130,0.296,1.014,0.048,1.057
2020-07-29 9:7:42.9230,0.261,1.012,0.064,1.047
2020-07-29 9:7:42.9330,0.232,0.992,-0.046,1.02
2020-07-29 9:7:42.9730,0.245,1.024,-0.023,1.053
2020-07-29 9:7:42.9740,0.245,1.024,-0.023,1.053
2020-07-29 9:7:42.9740,0.245,1.024,-0.023,1.053
2020-07-29 9:7:42.9740,0.245,1.024,-0.023,1.053
2020-07-29 9:7:42.9830,0.249,1.044,-0.044,1.074
2020-07-29 9:7:42.9930,0.248,1.096,-0.012,1.124
2020-07-29 9:7:43.0030,0.218,1.142,0.095,1.166
2020-07-29 9:7:43.0130,0.174,1.133,0.191,1.162
2020-07-29 9:7:43.0230,0.223,1.191,0.179,1.225
2020-07-29 9:7:43.0330,0.302,1.34,0.105,1.378
2020-07-29 9:7:43.0760,0.378,1.476,0.153,1.531
2020-07-29 9:7:43.0770,0.378,1.476,0.153,1.531
2020-07-29 9:7:43.0770,0.378,1.476,0.153,1.531
2020-07-29 9:7:43.0770,0.378,1.476,0.153,1.531
2020-07-29 9:7:43.0830,0.391,1.52,0.2,1.582
2020-07-29 9:7:43.0930,0.452,1.52,0.104,1.589
2020-07-29 9:7:43.1030,0.547,1.559,-0.116,1.656
2020-07-29 9:7:43.1130,0.637,1.676,-0.159,1.8
2020-07-29 9:7:43.1230,0.645,1.739,0.133,1.86
2020-07-29 9:7:43.1330,0.542,1.872,0.479,2.007
2020-07-29 9:7:43.1730,0.435,2.283,0.37,2.353
2020-07-29 9:7:43.1730,0.435,2.283,0.37,2.353
2020-07-29 9:7:43.1730,0.435,2.283,0.37,2.353
2020-07-29 9:7:43.1750,0.435,2.283,0.37,2.353
2020-07-29 9:7:43.1830,-0.093,2.565,0.279,2.582
2020-07-29 9:7:43.1930,-0.786,3.265,0.112,3.36
2020-07-29 9:7:43.2030,-0.51,3.718,0.078,3.754
2020-07-29 9:7:43.2120,-0.212,2.507,0.35,2.54
2020-07-29 9:7:43.2230,0.195,1.17,0.795,1.428
2020-07-29 9:7:43.2330,-0.229,1.187,0.793,1.446
2020-07-29 9:7:43.2720,0.691,1.691,0.243,1.843
2020-07-29 9:7:43.2730,0.691,1.691,0.243,1.843
2020-07-29 9:7:43.2730,0.691,1.691,0.243,1.843
2020-07-29 9:7:43.2740,0.691,1.691,0.243,1.843
2020-07-29 9:7:43.2820,0.757,1.507,0.13,1.691
2020-07-29 9:7:43.2920,0.763,1.368,0.006,1.566
2020-07-29 9:7:43.3020,0.719,1.029,-0.083,1.258
2020-07-29 9:7:43.3120,0.631,0.588,-0.12,0.871
2020-07-29 9:7:43.3220,0.528,0.286,-0.103,0.609
2020-07-29 9:7:43.3320,0.45,0.133,-0.035,0.471
2020-07-29 9:7:43.3760,0.642,0.268,-0.022,0.696
2020-07-29 9:7:43.3770,0.642,0.268,-0.022,0.696
2020-07-29 9:7:43.3770,0.642,0.268,-0.022,0.696
2020-07-29 9:7:43.3770,0.642,0.268,-0.022,0.696
2020-07-29 9:7:43.3820,0.678,0.248,-0.112,0.731
2020-07-29 9:7:43.3920,0.68,0.235,-0.153,0.736
2020-07-29 9:7:43.4020,0.669,0.219,-0.128,0.715
2020-07-29 9:7:43.4120,0.648,0.204,-0.093,0.686
2020-07-29 9:7:43.4220,0.622,0.227,-0.058,0.665
2020-07-29 9:7:43.4320,0.626,0.289,-0.0,0.689
2020-07-29 9:7:43.4740,0.485,0.666,0.155,0.838
2020-07-29 9:7:43.4750,0.485,0.666,0.155,0.838
2020-07-29 9:7:43.4750,0.485,0.666,0.155,0.838
2020-07-29 9:7:43.4750,0.485,0.666,0.155,0.838
2020-07-29 9:7:43.4820,0.423,0.711,0.16,0.843
2020-07-29 9:7:43.4920,0.364,0.773,0.151,0.868
2020-07-29 9:7:43.5020,0.295,0.857,0.137,0.917
2020-07-29 9:7:43.5120,0.201,1.007,0.111,1.033
2020-07-29 9:7:43.5220,0.055,1.179,0.058,1.182
2020-07-29 9:7:43.5320,-0.14,1.376,-0.018,1.383
2020-07-29 9:7:43.5730,-1.308,2.021,-0.287,2.424
2020-07-29 9:7:43.5740,-1.308,2.021,-0.287,2.424
2020-07-29 9:7:43.5740,-1.308,2.021,-0.287,2.424
2020-07-29 9:7:43.5740,-1.308,2.021,-0.287,2.424
2020-07-29 9:7:43.5810,-1.597,2.079,-0.321,2.641
2020-07-29 9:7:43.5910,-1.902,2.155,-0.398,2.902
2020-07-29 9:7:43.6020,-2.169,2.253,-0.448,3.159
2020-07-29 9:7:43.6120,-2.379,2.32,-0.442,3.352
2020-07-29 9:7:43.6210,-2.554,2.239,-0.425,3.423
2020-07-29 9:7:43.6310,-2.715,2.06,-0.412,3.433
2020-07-29 9:7:43.6440,-2.906,1.932,-0.506,3.526
2020-07-29 9:7:43.6710,-4.195,2.691,0.143,4.986
2020-07-29 9:7:43.6720,-4.195,2.691,0.143,4.986
2020-07-29 9:7:43.6720,-4.195,2.691,0.143,4.986
2020-07-29 9:7:43.6810,-3.182,0.099,0.654,3.25
2020-07-29 9:7:43.6910,-1.064,-0.333,0.502,1.223
2020-07-29 9:7:43.7020,1.361,1.678,1.008,2.384
2020-07-29 9:7:43.7110,2.471,1.78,0.541,3.093
2020-07-29 9:7:43.7210,1.925,1.157,0.194,2.254
2020-07-29 9:7:43.7310,1.266,1.437,-0.853,2.097
2020-07-29 9:7:43.7730,0.128,1.084,0.522,1.21
2020-07-29 9:7:43.7740,0.128,1.084,0.522,1.21
2020-07-29 9:7:43.7740,0.128,1.084,0.522,1.21
2020-07-29 9:7:43.7740,0.128,1.084,0.522,1.21
2020-07-29 9:7:43.7810,0.097,1.036,0.398,1.114
2020-07-29 9:7:43.7910,0.353,0.982,0.007,1.044
2020-07-29 9:7:43.8010,0.437,0.898,-0.176,1.014
2020-07-29 9:7:43.8110,0.318,0.899,-0.116,0.961
2020-07-29 9:7:43.8210,0.325,0.96,0.055,1.015
2020-07-29 9:7:43.8310,0.342,0.996,0.183,1.069
2020-07-29 9:7:43.8700,0.317,0.959,0.099,1.015
2020-07-29 9:7:43.8700,0.317,0.959,0.099,1.015
2020-07-29 9:7:43.8710,0.321,0.975,0.113,1.033
2020-07-29 9:7:43.8720,0.321,0.975,0.113,1.033
2020-07-29 9:7:43.8800,0.312,0.966,0.135,1.024
2020-07-29 9:7:43.8910,0.292,0.956,0.126,1.008
2020-07-29 9:7:43.9010,0.293,0.951,0.084,0.999
2020-07-29 9:7:43.9110,0.316,0.96,0.101,1.016
2020-07-29 9:7:43.9210,0.333,0.968,0.122,1.031
2020-07-29 9:7:43.9300,0.337,0.968,0.101,1.03
2020-07-29 9:7:43.9750,0.33,0.952,0.082,1.011
2020-07-29 9:7:43.9750,0.33,0.952,0.082,1.011
2020-07-29 9:7:43.9750,0.33,0.952,0.082,1.011
2020-07-29 9:7:43.9750,0.33,0.952,0.082,1.011
2020-07-29 9:7:43.9800,0.342,0.955,0.072,1.017
2020-07-29 9:7:43.9900,0.331,0.943,0.072,1.002
2020-07-29 9:7:44.0000,0.323,0.952,0.103,1.011
2020-07-29 9:7:44.0100,0.323,0.961,0.12,1.021
2020-07-29 9:7:44.0200,0.338,0.967,0.139,1.034
2020-07-29 9:7:44.0300,0.338,0.973,0.147,1.04
2020-07-29 9:7:44.0700,0.349,0.984,0.15,1.055
2020-07-29 9:7:44.0710,0.349,0.984,0.15,1.055
2020-07-29 9:7:44.0710,0.349,0.984,0.15,1.055
2020-07-29 9:7:44.0710,0.349,0.984,0.15,1.055
2020-07-29 9:7:44.0800,0.356,0.997,0.119,1.065
2020-07-29 9:7:44.0900,0.343,0.981,0.056,1.041
2020-07-29 9:7:44.1000,0.349,0.986,0.109,1.052
2020-07-29 9:7:44.1100,0.357,0.995,0.067,1.059
2020-07-29 9:7:44.1200,0.356,1.022,0.009,1.082
2020-07-29 9:7:44.1300,0.348,1.054,0.113,1.116
2020-07-29 9:7:44.1720,0.296,1.06,0.115,1.107
2020-07-29 9:7:44.1730,0.296,1.06,0.115,1.107
2020-07-29 9:7:44.1730,0.296,1.06,0.115,1.107
2020-07-29 9:7:44.1730,0.296,1.06,0.115,1.107
2020-07-29 9:7:44.1800,0.313,1.161,0.15,1.212
2020-07-29 9:7:44.1900,0.319,1.272,0.235,1.332
2020-07-29 9:7:44.2000,0.274,1.212,0.314,1.282
2020-07-29 9:7:44.2100,0.265,1.309,0.22,1.354
2020-07-29 9:7:44.2200,0.409,1.411,0.08,1.471
2020-07-29 9:7:44.2300,0.415,1.407,0.233,1.485
2020-07-29 9:7:44.2720,0.72,1.812,0.016,1.95
2020-07-29 9:7:44.2720,0.72,1.812,0.016,1.95
2020-07-29 9:7:44.2720,0.72,1.812,0.016,1.95
2020-07-29 9:7:44.2730,0.72,1.812,0.016,1.95
2020-07-29 9:7:44.2790,0.612,1.828,0.323,1.955
2020-07-29 9:7:44.2890,0.538,1.983,0.618,2.146
2020-07-29 9:7:44.2990,0.572,1.997,0.733,2.203
2020-07-29 9:7:44.3100,0.705,2.182,0.683,2.393
2020-07-29 9:7:44.3190,0.921,1.954,0.906,2.342
2020-07-29 9:7:44.3290,0.787,2.085,0.909,2.407
2020-07-29 9:7:44.3740,0.59,2.484,0.495,2.601
2020-07-29 9:7:44.3740,0.59,2.484,0.495,2.601
2020-07-29 9:7:44.3740,0.59,2.484,0.495,2.601
2020-07-29 9:7:44.3740,0.59,2.484,0.495,2.601
2020-07-29 9:7:44.3790,0.461,2.164,0.544,2.278
2020-07-29 9:7:44.3890,0.245,1.133,0.609,1.309
2020-07-29 9:7:44.3990,0.097,0.944,0.2,0.97
2020-07-29 9:7:44.4090,0.082,1.05,0.391,1.123
2020-07-29 9:7:44.4190,0.34,1.14,0.538,1.306
2020-07-29 9:7:44.4290,0.601,1.453,0.449,1.635
2020-07-29 9:7:44.4710,0.505,0.679,-0.002,0.846
2020-07-29 9:7:44.4710,0.505,0.679,-0.002,0.846
2020-07-29 9:7:44.4710,0.505,0.679,-0.002,0.846
2020-07-29 9:7:44.4710,0.505,0.679,-0.002,0.846
2020-07-29 9:7:44.4790,0.514,0.431,-0.038,0.672
2020-07-29 9:7:44.4890,0.572,0.354,-0.052,0.675
2020-07-29 9:7:44.4990,0.654,0.39,-0.053,0.763
2020-07-29 9:7:44.5090,0.724,0.417,-0.072,0.839
2020-07-29 9:7:44.5190,0.762,0.383,-0.088,0.857
2020-07-29 9:7:44.5290,0.759,0.326,-0.105,0.833
2020-07-29 9:7:44.5720,0.537,0.389,0.042,0.664
2020-07-29 9:7:44.5730,0.537,0.389,0.042,0.664
2020-07-29 9:7:44.5730,0.537,0.389,0.042,0.664
2020-07-29 9:7:44.5730,0.537,0.389,0.042,0.664
2020-07-29 9:7:44.5790,0.477,0.374,0.108,0.616
2020-07-29 9:7:44.5890,0.424,0.441,0.186,0.639
2020-07-29 9:7:44.5980,0.372,0.539,0.241,0.698
2020-07-29 9:7:44.6090,0.323,0.621,0.264,0.748
2020-07-29 9:7:44.6190,0.285,0.686,0.259,0.787
2020-07-29 9:7:44.6280,0.244,0.759,0.24,0.833
2020-07-29 9:7:44.6680,-0.143,1.214,0.037,1.223
2020-07-29 9:7:44.6690,-0.143,1.214,0.037,1.223
2020-07-29 9:7:44.6690,-0.143,1.214,0.037,1.223
2020-07-29 9:7:44.6690,-0.143,1.214,0.037,1.223
2020-07-29 9:7:44.6780,-0.337,1.371,-0.056,1.413
2020-07-29 9:7:44.6880,-0.594,1.504,-0.136,1.623
2020-07-29 9:7:44.6980,-0.902,1.636,-0.193,1.878
2020-07-29 9:7:44.7080,-1.231,1.796,-0.239,2.19
2020-07-29 9:7:44.7180,-1.533,1.921,-0.32,2.478
2020-07-29 9:7:44.7280,-1.788,1.998,-0.429,2.715
2020-07-29 9:7:44.7680,-2.67,1.943,-0.707,3.377
2020-07-29 9:7:44.7690,-2.67,1.943,-0.707,3.377
2020-07-29 9:7:44.7690,-2.67,1.943,-0.707,3.377
2020-07-29 9:7:44.7690,-2.67,1.943,-0.707,3.377
2020-07-29 9:7:44.7780,-2.705,1.822,-0.665,3.329
2020-07-29 9:7:44.7880,-2.613,1.654,-0.567,3.144
2020-07-29 9:7:44.7980,-2.45,1.463,-0.428,2.885
2020-07-29 9:7:44.8080,-3.135,2.146,-0.302,3.811
2020-07-29 9:7:44.8180,-2.592,2.65,0.861,3.806
2020-07-29 9:7:44.8280,-3.183,-0.168,1.041,3.353
2020-07-29 9:7:44.8710,1.53,0.585,-0.447,1.698
2020-07-29 9:7:44.8720,1.53,0.585,-0.447,1.698
2020-07-29 9:7:44.8720,1.53,0.585,-0.447,1.698
2020-07-29 9:7:44.8720,1.53,0.585,-0.447,1.698
2020-07-29 9:7:44.8780,0.786,1.994,-1.289,2.501
2020-07-29 9:7:44.8880,0.428,1.396,-0.501,1.544
2020-07-29 9:7:44.8980,0.617,1.194,0.353,1.39
2020-07-29 9:7:44.9080,0.435,1.166,0.403,1.308
2020-07-29 9:7:44.9170,0.115,0.882,0.022,0.89
2020-07-29 9:7:44.9270,0.136,0.794,-0.228,0.837
2020-07-29 9:7:44.9690,0.346,0.958,-0.027,1.019
2020-07-29 9:7:44.9690,0.346,0.958,-0.027,1.019
2020-07-29 9:7:44.9690,0.346,0.958,-0.027,1.019
2020-07-29 9:7:44.9690,0.346,0.958,-0.027,1.019
2020-07-29 9:7:44.9770,0.326,0.955,-0.029,1.01
2020-07-29 9:7:44.9870,0.295,0.977,0.059,1.022
2020-07-29 9:7:44.9970,0.308,0.985,0.097,1.037
2020-07-29 9:7:45.0070,0.28,0.969,0.118,1.016
2020-07-29 9:7:45.0170,0.265,0.961,0.095,1.001
2020-07-29 9:7:45.0270,0.287,0.951,0.048,0.995
2020-07-29 9:7:45.0680,0.309,0.962,0.051,1.012
2020-07-29 9:7:45.0680,0.309,0.962,0.051,1.012
2020-07-29 9:7:45.0680,0.309,0.962,0.051,1.012
2020-07-29 9:7:45.0680,0.309,0.962,0.051,1.012
2020-07-29 9:7:45.0770,0.299,0.97,0.05,1.016
2020-07-29 9:7:45.0870,0.317,0.965,0.041,1.017
2020-07-29 9:7:45.0970,0.334,0.964,0.018,1.02
2020-07-29 9:7:45.1080,0.318,0.961,0.012,1.012
2020-07-29 9:7:45.1170,0.324,0.969,0.039,1.022
2020-07-29 9:7:45.1270,0.331,0.972,0.067,1.029
2020-07-29 9:7:45.1690,0.311,0.965,0.075,1.017
2020-07-29 9:7:45.1690,0.311,0.965,0.075,1.017
2020-07-29 9:7:45.1690,0.311,0.965,0.075,1.017
2020-07-29 9:7:45.1700,0.311,0.965,0.075,1.017
2020-07-29 9:7:45.1770,0.304,0.966,0.093,1.017
2020-07-29 9:7:45.1870,0.297,0.991,0.107,1.04
2020-07-29 9:7:45.1970,0.304,1.015,0.124,1.067
2020-07-29 9:7:45.2070,0.339,1.023,0.095,1.082
2020-07-29 9:7:45.2170,0.369,1.032,0.041,1.097
2020-07-29 9:7:45.2270,0.326,1.017,0.045,1.069
2020-07-29 9:7:45.2670,0.295,1.083,0.088,1.126
2020-07-29 9:7:45.2670,0.295,1.083,0.088,1.126
2020-07-29 9:7:45.2670,0.295,1.083,0.088,1.126
2020-07-29 9:7:45.2670,0.295,1.083,0.088,1.126
2020-07-29 9:7:45.2770,0.314,1.097,0.088,1.144
2020-07-29 9:7:45.2870,0.351,1.116,0.077,1.172
2020-07-29 9:7:45.2970,0.312,1.119,0.129,1.169
2020-07-29 9:7:45.3070,0.299,1.097,0.099,1.141
2020-07-29 9:7:45.3170,0.28,1.073,0.071,1.111
2020-07-29 9:7:45.3260,0.374,1.29,0.034,1.344
2020-07-29 9:7:45.3670,0.382,1.366,0.143,1.426
2020-07-29 9:7:45.3680,0.382,1.366,0.143,1.426
2020-07-29 9:7:45.3680,0.382,1.366,0.143,1.426
2020-07-29 9:7:45.3680,0.382,1.366,0.143,1.426
2020-07-29 9:7:45.3760,0.406,1.394,0.127,1.457
2020-07-29 9:7:45.3860,0.416,1.46,0.14,1.525
2020-07-29 9:7:45.3960,0.44,1.571,0.246,1.65
2020-07-29 9:7:45.4060,0.442,1.677,0.355,1.77
2020-07-29 9:7:45.4160,0.483,1.71,0.36,1.813
2020-07-29 9:7:45.4260,0.565,1.85,0.275,1.954
2020-07-29 9:7:45.4700,0.343,2.068,0.393,2.133
2020-07-29 9:7:45.4700,0.343,2.068,0.393,2.133
2020-07-29 9:7:45.4700,0.343,2.068,0.393,2.133
2020-07-29 9:7:45.4700,0.343,2.068,0.393,2.133
2020-07-29 9:7:45.4760,0.307,2.33,0.409,2.385
2020-07-29 9:7:45.4860,0.335,2.376,0.634,2.482
2020-07-29 9:7:45.4960,0.234,2.639,0.645,2.727
2020-07-29 9:7:45.5060,0.244,2.81,0.468,2.859
2020-07-29 9:7:45.5160,0.168,2.259,0.655,2.358
2020-07-29 9:7:45.5260,0.313,1.334,0.658,1.52
2020-07-29 9:7:45.5690,0.663,1.792,0.373,1.947
2020-07-29 9:7:45.5690,0.663,1.792,0.373,1.947
2020-07-29 9:7:45.5700,0.663,1.792,0.373,1.947
2020-07-29 9:7:45.5700,0.663,1.792,0.373,1.947
2020-07-29 9:7:45.5760,0.812,1.765,0.267,1.961
2020-07-29 9:7:45.5860,0.803,1.685,0.113,1.87
2020-07-29 9:7:45.5960,0.684,1.375,0.027,1.536
2020-07-29 9:7:45.6060,0.571,0.908,0.037,1.073
2020-07-29 9:7:45.6160,0.478,0.555,0.06,0.735
2020-07-29 9:7:45.6260,0.461,0.386,0.078,0.606
2020-07-29 9:7:45.6680,0.74,0.223,-0.011,0.773
2020-07-29 9:7:45.6690,0.74,0.223,-0.011,0.773
2020-07-29 9:7:45.6690,0.74,0.223,-0.011,0.773
2020-07-29 9:7:45.6690,0.74,0.223,-0.011,0.773
2020-07-29 9:7:45.6750,0.737,0.104,-0.013,0.744
2020-07-29 9:7:45.6850,0.709,0.05,0.026,0.711
2020-07-29 9:7:45.6950,0.691,0.04,0.088,0.698
2020-07-29 9:7:45.7060,0.682,0.075,0.125,0.697
2020-07-29 9:7:45.7150,0.703,0.132,0.139,0.729
2020-07-29 9:7:45.7250,0.724,0.173,0.142,0.758
2020-07-29 9:7:45.7650,0.586,0.531,0.295,0.844
2020-07-29 9:7:45.7650,0.586,0.531,0.295,0.844
2020-07-29 9:7:45.7660,0.586,0.531,0.295,0.844
2020-07-29 9:7:45.7670,0.586,0.531,0.295,0.844
2020-07-29 9:7:45.7750,0.49,0.607,0.316,0.842
2020-07-29 9:7:45.7850,0.417,0.722,0.277,0.879
2020-07-29 9:7:45.7950,0.37,0.904,0.199,0.997
2020-07-29 9:7:45.8050,0.308,1.038,0.13,1.091
2020-07-29 9:7:45.8150,0.164,1.167,0.067,1.18
2020-07-29 9:7:45.8250,-0.101,1.347,0.014,1.351
2020-07-29 9:7:45.8670,-1.983,2.411,-0.368,3.143
2020-07-29 9:7:45.8680,-1.983,2.411,-0.368,3.143
2020-07-29 9:7:45.8680,-1.983,2.411,-0.368,3.143
2020-07-29 9:7:45.8680,-1.983,2.411,-0.368,3.143
2020-07-29 9:7:45.8750,-2.379,2.407,-0.613,3.439
2020-07-29 9:7:45.8850,-2.796,2.406,-0.808,3.776
2020-07-29 9:7:45.8950,-3.257,2.387,-0.797,4.116
2020-07-29 9:7:45.9050,-3.672,2.111,-0.677,4.289
2020-07-29 9:7:45.9150,-3.901,1.672,-0.558,4.281
2020-07-29 9:7:45.9250,-3.751,1.427,-0.454,4.039
2020-07-29 9:7:45.9650,-3.319,0.556,0.528,3.406
2020-07-29 9:7:45.9660,-3.319,0.556,0.528,3.406
2020-07-29 9:7:45.9660,-3.319,0.556,0.528,3.406
2020-07-29 9:7:45.9660,-3.319,0.556,0.528,3.406
2020-07-29 9:7:45.9750,0.622,1.308,0.344,1.489
2020-07-29 9:7:45.9850,2.747,2.158,0.159,3.497
2020-07-29 9:7:45.9950,2.175,0.995,-0.077,2.393
2020-07-29 9:7:46.0050,0.479,1.231,-1.076,1.704
2020-07-29 9:7:46.0140,-0.464,0.695,-0.673,1.073
2020-07-29 9:7:46.0240,-0.117,0.826,0.078,0.838
2020-07-29 9:7:46.0640,0.203,0.987,-0.116,1.014
2020-07-29 9:7:46.0640,0.203,0.987,-0.116,1.014
2020-07-29 9:7:46.0640,0.203,0.987,-0.116,1.014
2020-07-29 9:7:46.0660,0.262,0.937,-0.192,0.992
2020-07-29 9:7:46.0740,0.213,0.929,-0.041,0.954
2020-07-29 9:7:46.0840,0.096,0.923,0.057,0.93
2020-07-29 9:7:46.0940,0.103,0.928,0.062,0.936
2020-07-29 9:7:46.1040,0.162,0.962,0.043,0.976
2020-07-29 9:7:46.1140,0.219,1.013,0.068,1.039
2020-07-29 9:7:46.1240,0.247,1.027,0.073,1.059
2020-07-29 9:7:46.1690,0.234,0.982,0.022,1.01
2020-07-29 9:7:46.1700,0.234,0.982,0.022,1.01
2020-07-29 9:7:46.1700,0.234,0.982,0.022,1.01
2020-07-29 9:7:46.1700,0.234,0.982,0.022,1.01
2020-07-29 9:7:46.1740,0.263,0.988,0.032,1.023
2020-07-29 9:7:46.1840,0.266,0.996,0.034,1.031
2020-07-29 9:7:46.1940,0.281,0.994,0.028,1.033
2020-07-29 9:7:46.2040,0.292,0.981,0.005,1.024
2020-07-29 9:7:46.2140,0.267,0.976,-0.005,1.012
2020-07-29 9:7:46.2240,0.255,0.976,0.007,1.009
2020-07-29 9:7:46.2660,0.279,0.984,0.047,1.024
2020-07-29 9:7:46.2660,0.279,0.984,0.047,1.024
2020-07-29 9:7:46.2660,0.279,0.984,0.047,1.024
2020-07-29 9:7:46.2670,0.279,0.984,0.047,1.024
2020-07-29 9:7:46.2740,0.245,1.006,0.084,1.039
2020-07-29 9:7:46.2840,0.247,1.001,0.112,1.037
2020-07-29 9:7:46.2940,0.258,1.011,0.127,1.051
2020-07-29 9:7:46.3040,0.255,1.036,0.135,1.075
2020-07-29 9:7:46.3140,0.273,1.025,0.078,1.064
2020-07-29 9:7:46.3240,0.296,1.034,0.059,1.077
2020-07-29 9:7:46.3670,0.295,1.113,0.018,1.152
2020-07-29 9:7:46.3680,0.295,1.113,0.018,1.152
2020-07-29 9:7:46.3680,0.295,1.113,0.018,1.152
2020-07-29 9:7:46.3680,0.295,1.113,0.018,1.152
2020-07-29 9:7:46.3730,0.319,1.15,-0.019,1.194
2020-07-29 9:7:46.3830,0.342,1.212,-0.039,1.26
2020-07-29 9:7:46.3930,0.305,1.197,0.029,1.236
2020-07-29 9:7:46.4040,0.246,1.227,0.127,1.258
2020-07-29 9:7:46.4130,0.284,1.346,0.178,1.387
2020-07-29 9:7:46.4230,0.318,1.372,0.204,1.423
2020-07-29 9:7:46.4620,0.415,1.518,-0.059,1.575
2020-07-29 9:7:46.4630,0.415,1.518,-0.059,1.575
2020-07-29 9:7:46.4630,0.492,1.576,0.042,1.652
2020-07-29 9:7:46.4640,0.492,1.576,0.042,1.652
2020-07-29 9:7:46.4730,0.512,1.633,0.097,1.714
2020-07-29 9:7:46.4830,0.562,1.988,0.061,2.067
2020-07-29 9:7:46.4930,0.619,2.221,0.392,2.339
2020-07-29 9:7:46.5030,0.595,2.196,0.875,2.438
2020-07-29 9:7:46.5130,0.37,2.255,0.961,2.479
2020-07-29 9:7:46.5240,0.248,2.46,0.772,2.59
2020-07-29 9:7:46.5630,0.592,2.79,0.651,2.925
2020-07-29 9:7:46.5640,0.592,2.79,0.651,2.925
2020-07-29 9:7:46.5640,0.592,2.79,0.651,2.925
2020-07-29 9:7:46.5640,0.592,2.79,0.651,2.925
2020-07-29 9:7:46.5730,0.197,2.905,1.002,3.079
2020-07-29 9:7:46.5830,0.218,2.142,0.858,2.318
2020-07-29 9:7:46.5930,0.077,1.671,0.673,1.803
2020-07-29 9:7:46.6030,0.006,1.453,0.242,1.473
2020-07-29 9:7:46.6130,-0.165,1.218,0.059,1.231
2020-07-29 9:7:46.6230,0.067,1.302,0.196,1.318
2020-07-29 9:7:46.6630,0.454,0.849,0.103,0.968
2020-07-29 9:7:46.6630,0.454,0.849,0.103,0.968
2020-07-29 9:7:46.6630,0.454,0.849,0.103,0.968
2020-07-29 9:7:46.6640,0.454,0.849,0.103,0.968
2020-07-29 9:7:46.6730,0.4,0.609,0.071,0.732
2020-07-29 9:7:46.6820,0.358,0.308,0.044,0.474
2020-07-29 9:7:46.6930,0.39,0.06,0.039,0.397
2020-07-29 9:7:46.7100,0.496,0.022,0.032,0.498
2020-07-29 9:7:46.7200,0.712,0.144,0.001,0.726
2020-07-29 9:7:46.7300,0.848,0.207,-0.059,0.875
2020-07-29 9:7:46.7780,0.896,0.106,-0.128,0.911
2020-07-29 9:7:46.7790,0.896,0.106,-0.128,0.911
