time,gFx,gFy,gFz,TgF
21.841000,0.2559,1.0084,0.0072,0.984
21.852000,0.2384,1.0250,-0.0123,0.998
21.863000,0.2070,1.0289,-0.0465,0.998
21.872000,0.1924,1.0387,-0.0534,1.006
21.911000,0.1289,1.0318,-0.1091,0.999
21.919000,0.0879,1.0495,-0.1130,1.016
21.919000,0.0879,1.0495,-0.1130,1.016
21.920000,0.0879,1.0495,-0.1130,1.016
21.923000,0.0722,1.0553,-0.1266,1.023
21.933000,0.0489,1.0446,-0.1247,1.012
21.942000,0.0235,1.0338,-0.1081,1.000
21.953000,0.0254,1.0446,-0.1384,1.015
21.964000,0.0088,1.0309,-0.1256,1.001
21.972000,-0.0440,1.0055,-0.1315,0.981
21.982000,-0.0684,1.0055,-0.1471,0.987
22.002000,-0.0489,1.0006,-0.1373,0.978
22.026000,-0.0655,1.0162,-0.1706,1.001
22.027000,-0.0655,1.0162,-0.1706,1.001
22.034000,-0.0489,1.0378,-0.1745,1.020
22.035000,-0.0489,1.0378,-0.1745,1.020
22.046000,-0.0626,1.0309,-0.1813,1.017
22.052000,-0.0284,1.0133,-0.1726,0.994
22.063000,-0.0244,0.9663,-0.1286,0.940
22.073000,-0.0762,0.9272,-0.1785,0.918
22.090000,-0.0410,0.9361,-0.1482,0.915
22.093000,-0.0469,0.9029,-0.1286,0.880
22.102000,-0.0860,0.9018,-0.1667,0.892
22.116000,-0.0391,0.9381,-0.1335,0.915
22.122000,0.0156,0.9537,-0.1277,0.924
22.149000,-0.0059,0.9479,-0.1286,0.920
22.156000,-0.0293,0.9576,-0.1540,0.936
22.157000,-0.0459,0.9644,-0.1608,0.946
22.162000,-0.0293,0.9527,-0.1471,0.930
22.175000,-0.0019,0.9321,-0.1228,0.903
22.183000,0.0215,0.9127,-0.1198,0.882
22.228000,0.0156,0.9048,-0.1070,0.873
22.230000,-0.1192,0.8862,-0.1403,0.879
22.231000,-0.1798,0.8960,-0.2165,0.919
22.231000,-0.2600,0.8618,-0.2556,0.924
22.239000,-0.2443,0.9263,-0.2898,0.986
22.242000,-0.1172,0.9703,-0.2351,0.979
22.257000,-0.0244,0.9116,-0.1990,0.900
22.265000,-0.1065,0.8755,-0.2830,0.902
22.291000,-0.1974,0.9165,-0.2947,0.965
22.297000,-0.0420,0.9752,-0.1774,0.959
22.304000,-0.0792,0.9419,-0.2039,0.938
22.346000,0.3272,1.2820,-0.2684,1.297
22.353000,0.3272,1.2820,-0.2684,1.297
22.353000,1.6973,1.8127,-0.0446,2.405
22.354000,2.0707,2.0423,1.2346,3.081
22.355000,0.6996,1.2576,0.2759,1.394
22.362000,-0.8356,0.7182,-0.1305,1.140
22.374000,-1.1561,0.7768,-0.2224,1.449
22.382000,-0.7242,0.9498,-0.4853,1.305
22.392000,-0.0752,1.0035,-0.4130,1.062
22.413000,-0.0079,0.8657,-0.0504,0.830
22.415000,-0.0948,0.8179,-0.1012,0.801
22.438000,-0.2140,0.8247,-0.2342,0.869
22.439000,-0.1036,0.9957,-0.2156,0.996
22.442000,0.2442,1.1394,-0.1960,1.131
22.455000,0.3546,1.0064,-0.0660,1.009
22.462000,0.3283,0.9507,-0.0758,0.949
22.472000,0.2618,0.8970,-0.1482,0.891
22.482000,0.2051,0.9165,-0.1794,0.906
22.492000,0.1582,0.9537,-0.2673,0.958
22.512000,0.1015,0.9576,-0.2771,0.961
22.517000,0.1299,0.9439,-0.2605,0.944
22.522000,0.2559,0.9058,-0.1540,0.899
22.531000,0.3722,0.8911,-0.0876,0.907
22.541000,0.4504,0.8785,-0.0895,0.925
22.552000,0.3800,0.9537,-0.2029,0.987
22.563000,0.3029,1.0171,-0.2547,1.038
22.573000,0.2286,0.9859,-0.2673,0.997
22.582000,0.2207,0.9176,-0.2879,0.938
22.599000,0.2032,0.8960,-0.3290,0.930
22.602000,0.1680,0.9214,-0.3534,0.958
22.613000,0.1690,0.9332,-0.3544,0.969
22.622000,0.1827,0.9351,-0.3309,0.964
22.634000,0.1348,0.9781,-0.3827,1.018
22.641000,0.0538,1.0523,-0.3192,1.064
22.654000,-0.0176,0.9849,-0.3241,1.005
22.661000,-0.0352,0.9693,-0.3231,0.992
22.672000,-0.0733,0.9712,-0.2771,0.984
22.683000,-0.1241,0.9644,-0.2596,0.981
22.692000,-0.1241,0.9742,-0.1902,0.974
22.705000,-0.1319,0.9781,-0.1354,0.969
22.716000,-0.1759,0.9791,-0.0709,0.973
22.728000,-0.1681,0.9820,-0.0416,0.971
22.737000,-0.1114,0.9849,0.0208,0.960
22.741000,-0.0831,0.9733,-0.0553,0.946
22.752000,-0.0645,0.9566,-0.1471,0.938
22.766000,-0.1232,0.9341,-0.2566,0.952
22.773000,-0.1681,0.9390,-0.3035,0.981
22.784000,-0.1573,0.9351,-0.2938,0.971
22.792000,-0.1563,0.9527,-0.2957,0.988
22.805000,-0.1065,0.9605,-0.2321,0.967
22.823000,-0.0049,0.9635,-0.1433,0.938
22.825000,0.0879,0.9801,-0.1813,0.958
22.843000,0.1377,0.9663,-0.2351,0.959
22.846000,0.1162,0.9507,-0.2879,0.958
22.852000,0.0928,0.9576,-0.2996,0.968
22.862000,0.0996,0.9615,-0.3632,0.994
22.871000,0.1122,0.9430,-0.4315,1.006
22.881000,0.0859,0.9381,-0.4491,1.008
22.892000,0.0888,0.9430,-0.4071,0.994
22.902000,0.0996,0.9479,-0.3729,0.985
22.925000,0.0917,0.9449,-0.3192,0.962
22.928000,0.0557,0.9624,-0.2195,0.950
22.931000,0.0420,0.9644,-0.1764,0.942
22.942000,0.0303,0.9869,-0.1687,0.963
22.952000,0.0312,0.9722,-0.1804,0.951
22.962000,0.0333,0.9488,-0.1990,0.932
22.972000,-0.0049,0.9517,-0.2048,0.939
22.983000,-0.0166,0.9586,-0.2234,0.951
23.013000,0.0117,0.9615,-0.2312,0.953
23.015000,0.0244,0.9566,-0.2312,0.948
23.027000,0.0420,0.9693,-0.2342,0.960
23.028000,0.0420,0.9693,-0.2342,0.960
23.031000,0.0430,0.9624,-0.2390,0.955
23.044000,0.0098,0.9537,-0.2488,0.951
23.051000,-0.0079,0.9244,-0.2272,0.918
23.062000,-0.0186,0.9204,-0.1110,0.892
23.072000,-0.0371,1.0035,-0.0797,0.972
23.082000,-0.0410,1.0280,-0.1433,1.005
23.102000,-0.1339,0.9830,-0.2947,1.011
23.111000,-0.1661,0.9605,-0.3123,1.003
23.114000,-0.1769,0.9400,-0.2742,0.975
23.121000,-0.1652,0.9390,-0.2283,0.958
23.131000,-0.1007,0.9537,-0.1755,0.947
23.142000,-0.0918,0.9488,-0.1834,0.942
23.152000,-0.1417,0.9468,-0.1853,0.950
23.162000,-0.1524,0.9537,-0.1785,0.958
23.172000,-0.1535,0.9458,-0.1501,0.945
23.182000,-0.1954,0.9361,-0.1706,0.951
23.212000,-0.2404,0.9595,-0.1823,0.988
23.213000,-0.1926,0.9605,-0.2018,0.979
23.214000,-0.1309,0.9370,-0.1823,0.938
23.239000,-0.1172,0.9430,-0.1872,0.942
23.240000,-0.1300,0.9507,-0.1931,0.953
23.241000,-0.1123,0.9635,-0.1813,0.959
23.251000,-0.0860,0.9576,-0.1687,0.946
23.261000,-0.0733,0.9566,-0.1657,0.943
23.275000,-0.0664,0.9605,-0.1736,0.947
23.282000,-0.0762,0.9615,-0.1736,0.950
23.296000,-0.0557,0.9635,-0.1569,0.946
23.302000,-0.0401,0.9624,-0.1569,0.943
23.315000,-0.0284,0.9615,-0.1569,0.940
23.325000,-0.0557,0.9624,-0.1764,0.948
23.332000,-0.0938,0.9527,-0.1950,0.948
23.341000,-0.1309,0.9507,-0.2127,0.958
23.354000,-0.1300,0.9517,-0.1931,0.954
23.361000,-0.1221,0.9517,-0.1764,0.949
23.372000,-0.1163,0.9527,-0.1608,0.946
23.383000,-0.0938,0.9537,-0.1452,0.940
23.393000,-0.0929,0.9566,-0.1384,0.941
23.420000,-0.1095,0.9615,-0.1589,0.953
23.423000,-0.1584,0.9547,-0.1921,0.963
23.424000,-0.1584,0.9547,-0.1921,0.963
23.431000,-0.1563,0.9527,-0.1941,0.961
23.441000,-0.1290,0.9556,-0.1892,0.957
23.453000,-0.1065,0.9576,-0.1853,0.953
23.461000,-0.1104,0.9537,-0.1785,0.949
23.471000,-0.0978,0.9479,-0.1638,0.938
23.482000,-0.1290,0.9517,-0.1745,0.950
23.492000,-0.1515,0.9527,-0.1774,0.957
23.516000,-0.1437,0.9458,-0.1569,0.944
23.518000,-0.1309,0.9693,-0.1706,0.967
23.522000,-0.1232,0.9635,-0.1687,0.959
23.531000,-0.1281,0.9605,-0.1862,0.961
23.542000,-0.1270,0.9537,-0.1823,0.953
23.552000,-0.1192,0.9419,-0.1862,0.941
23.561000,-0.1330,0.9439,-0.2018,0.949
23.572000,-0.1427,0.9498,-0.2067,0.958
23.584000,-0.1505,0.9566,-0.1970,0.964
23.591000,-0.1339,0.9566,-0.1628,0.954
23.602000,-0.1290,0.9635,-0.1608,0.959
23.612000,-0.1232,0.9615,-0.1491,0.954
23.624000,-0.1172,0.9673,-0.1716,0.962
23.636000,-0.1212,0.9586,-0.1843,0.957
23.646000,-0.1232,0.9527,-0.2165,0.959
23.655000,-0.1300,0.9479,-0.2204,0.957
23.661000,-0.1476,0.9400,-0.2097,0.951
23.671000,-0.1535,0.9527,-0.1921,0.960
23.684000,-0.1349,0.9586,-0.1882,0.961
23.691000,-0.1104,0.9517,-0.1755,0.947
23.703000,-0.1134,0.9605,-0.1706,0.955
23.738000,-0.1456,0.9654,-0.1950,0.971
23.739000,-0.1652,0.9624,-0.1950,0.973
23.746000,-0.1642,0.9498,-0.1736,0.956
23.755000,-0.1632,0.9507,-0.1628,0.955
23.762000,-0.1554,0.9517,-0.1599,0.953
23.774000,-0.1398,0.9605,-0.1589,0.958
23.785000,-0.1085,0.9771,-0.1559,0.967
23.791000,-0.1095,0.9752,-0.1892,0.972
23.801000,-0.1378,0.9733,-0.2156,0.981
23.824000,-0.1700,0.9635,-0.2283,0.982
23.836000,-0.1759,0.9517,-0.2293,0.973
23.836000,-0.1935,0.9498,-0.2146,0.972
23.842000,-0.1817,0.9527,-0.1950,0.968
23.851000,-0.1593,0.9507,-0.1921,0.960
23.862000,-0.1446,0.9644,-0.1736,0.965
23.875000,-0.1388,0.9742,-0.1618,0.971
23.881000,-0.1349,0.9977,-0.1834,0.997
23.892000,-0.1378,1.0074,-0.2018,1.011
23.910000,-0.1251,0.9889,-0.1950,0.989
23.912000,-0.0948,0.9987,-0.1755,0.989
23.921000,-0.1095,0.9996,-0.1862,0.995
23.935000,-0.0440,1.0378,-0.1736,1.020
23.942000,-0.0128,1.0504,-0.1785,1.030
23.952000,-0.0420,1.0338,-0.1335,1.009
23.962000,-0.0459,1.0231,-0.1286,0.998
23.971000,-0.0410,1.0572,-0.1266,1.031
23.984000,-0.0205,1.0886,-0.1462,1.063
24.000000,0.0195,1.1198,-0.1149,1.087
24.006000,0.1621,1.1433,-0.1228,1.113
24.019000,0.1621,1.1736,-0.1324,1.145
24.021000,0.1084,1.1823,-0.1413,1.151
24.032000,0.0800,1.1804,-0.1168,1.146
24.051000,0.0596,1.1511,-0.0944,1.114
24.053000,0.1788,1.0895,-0.0494,1.055
24.063000,0.3029,1.0231,0.0716,1.010
24.072000,0.3195,0.9586,0.0511,0.951
24.082000,0.3635,0.9341,0.0443,0.940
24.100000,0.4094,0.9566,0.0511,0.976
24.102000,0.4220,0.9938,0.0364,1.015
24.128000,0.4045,1.0299,-0.0074,1.043
24.129000,0.3800,1.0367,-0.0123,1.042
24.132000,0.3624,1.0543,-0.0553,1.056
24.146000,0.3292,1.0416,-0.0788,1.037
24.152000,0.3127,1.0201,-0.0944,1.013
24.161000,0.2999,1.0103,-0.0973,1.001
24.172000,0.2657,1.0133,-0.0924,0.996
24.181000,0.2130,1.0103,-0.1413,0.991
24.198000,0.2149,1.0123,-0.1315,0.992
24.205000,0.2501,1.0553,-0.1208,1.038
24.219000,0.2393,1.0700,-0.1442,1.054
24.226000,0.1885,1.0504,-0.1794,1.033
24.234000,0.1455,1.0309,-0.1794,1.010
24.242000,0.1142,1.0064,-0.1774,0.984
24.260000,0.0879,0.9928,-0.1628,0.967
24.262000,0.0371,0.9801,-0.1422,0.952
24.276000,0.0577,0.9859,-0.1413,0.957
24.282000,0.0166,0.9595,-0.1188,0.929
24.292000,-0.0107,0.9419,-0.1305,0.915
24.309000,0.0449,0.9468,-0.1324,0.917
24.311000,0.0391,0.9527,-0.1237,0.921
24.332000,-0.0019,0.9547,-0.1442,0.929
24.334000,-0.0059,0.9644,-0.1471,0.939
24.345000,-0.0215,0.9663,-0.1384,0.941
24.355000,-0.0733,0.9332,-0.1628,0.920
24.362000,-0.0938,0.9234,-0.1736,0.916
24.372000,-0.0704,0.9283,-0.1520,0.912
24.381000,-0.0958,0.9234,-0.1482,0.911
24.395000,-0.1681,0.9312,-0.2253,0.951
24.414000,0.0019,1.0427,-0.1100,1.011
24.415000,0.0566,1.0749,-0.0973,1.039
24.436000,0.0489,1.0719,-0.0416,1.032
24.437000,-0.0039,1.0338,-0.0474,0.996
24.441000,0.0030,1.0026,-0.0289,0.964
24.454000,-0.0615,0.9595,-0.0446,0.929
24.462000,-0.1202,0.9458,-0.1042,0.931
24.475000,-0.1183,0.9712,-0.1217,0.958
24.482000,-0.0577,0.9791,-0.1002,0.953
24.491000,-0.0704,0.9361,-0.1061,0.913
24.508000,-0.0713,0.9253,-0.0963,0.901
24.525000,-0.0156,0.9439,-0.0348,0.907
24.527000,-0.0352,0.9439,-0.0329,0.909
24.531000,-0.0743,0.9430,-0.0758,0.917
24.543000,-0.0079,0.9693,-0.0406,0.932
24.559000,0.0401,1.0035,-0.0816,0.967
24.569000,0.0019,1.0171,-0.0816,0.982
24.572000,-0.0284,1.0192,-0.1002,0.989
24.581000,-0.0382,1.0113,-0.1070,0.983
24.591000,-0.0235,1.0045,-0.0905,0.973
24.610000,-0.0186,0.9761,-0.0788,0.943
24.612000,0.0010,0.9566,-0.0993,0.924
24.631000,0.0019,0.9449,-0.1364,0.918
24.634000,-0.0626,0.9673,-0.2283,0.966
24.642000,0.0420,1.2224,-0.7599,1.411
24.652000,1.3348,1.9055,0.5769,2.322
24.663000,1.0895,1.4492,0.5681,1.824
24.671000,-0.2717,0.7318,-0.0562,0.773
24.682000,-0.4486,0.7094,-0.2272,0.879
24.694000,-0.1085,0.9078,-0.2410,0.920
24.704000,0.1191,1.0709,-0.3446,1.090
24.712000,0.2110,1.0641,-0.1931,1.052
24.722000,0.2002,0.9253,-0.1149,0.902
24.743000,0.1621,0.8345,-0.1736,0.819
24.745000,0.1396,0.8550,-0.2351,0.853
24.752000,0.1680,0.9293,-0.2801,0.940
24.762000,0.2256,0.9321,-0.2449,0.940
24.774000,0.2119,0.9439,-0.2039,0.938
24.783000,0.2422,1.0241,-0.1403,1.009
24.792000,0.2706,1.0534,-0.0523,1.033
24.802000,0.1983,0.9849,-0.1061,0.959
24.823000,0.2002,0.9381,-0.0983,0.912
24.834000,0.2324,0.9009,-0.1902,0.897
24.834000,0.2628,0.8921,-0.2458,0.909
24.842000,0.2833,0.9136,-0.2439,0.933
24.852000,0.3048,0.9136,-0.2116,0.930
24.864000,0.3283,0.9146,-0.2088,0.937
24.871000,0.3458,0.9430,-0.2116,0.969
24.885000,0.3106,0.9332,-0.2908,0.972
24.892000,0.2628,0.9498,-0.4326,1.029
24.902000,0.1162,1.0905,-0.3690,1.117
24.923000,-0.0664,1.1373,-0.2801,1.142
24.924000,-0.1515,1.0171,-0.2830,1.043
24.932000,-0.0938,0.9361,-0.2234,0.939
24.948000,-0.0587,0.9195,-0.1491,0.902
24.951000,-0.0909,0.9547,-0.0954,0.933
24.966000,-0.1007,0.9957,-0.0611,0.972
24.971000,-0.0792,0.9917,-0.0260,0.962
24.982000,-0.0762,0.9742,-0.0133,0.944
24.992000,-0.0235,0.9703,0.0083,0.933
25.002000,-0.0273,0.9663,-0.0611,0.932
25.022000,-0.1104,0.9644,-0.1755,0.959
25.023000,-0.1221,0.9615,-0.2029,0.964
25.034000,-0.1535,0.9644,-0.2458,0.984
25.046000,-0.1134,0.9635,-0.2088,0.965
25.052000,-0.0117,0.9479,-0.1774,0.929
25.065000,0.0557,0.9468,-0.1999,0.930
25.072000,0.1054,0.9479,-0.2390,0.941
25.082000,0.1231,0.9430,-0.2684,0.945
25.100000,0.0888,0.9517,-0.2390,0.944
25.102000,0.0273,0.9684,-0.1834,0.948
25.120000,0.0137,0.9624,-0.1911,0.945
25.126000,0.0489,0.9517,-0.2185,0.939
25.133000,0.0986,0.9791,-0.2468,0.973
25.143000,0.1856,0.9673,-0.2576,0.971
25.152000,0.2002,0.9527,-0.3074,0.974
25.162000,0.1543,0.9498,-0.3309,0.974
25.172000,0.0518,0.9547,-0.2810,0.959
25.181000,-0.0010,0.9624,-0.2272,0.954
25.210000,0.0371,0.9791,-0.2195,0.966
25.219000,0.1406,0.9498,-0.3104,0.966
25.219000,0.1406,0.9498,-0.3104,0.966
25.231000,0.1436,0.9488,-0.3201,0.969
25.233000,0.1103,0.9488,-0.3133,0.965
25.244000,0.0107,0.9468,-0.2488,0.944
25.252000,-0.0538,0.9644,-0.2439,0.966
25.262000,-0.0636,0.9742,-0.2332,0.973
25.275000,-0.0030,0.9586,-0.1999,0.944
25.282000,0.0176,0.9576,-0.1834,0.938
25.292000,0.0371,0.9742,-0.1657,0.950
25.302000,0.0469,0.9654,-0.1843,0.945
25.314000,0.0156,0.9332,-0.1774,0.913
25.322000,0.0333,0.9332,-0.1921,0.915
25.333000,0.0606,0.9400,-0.2234,0.929
25.345000,0.0068,0.9390,-0.2351,0.933
25.351000,-0.0430,0.9498,-0.2458,0.951
25.362000,-0.0117,0.9507,-0.2234,0.943
25.374000,0.0107,0.9527,-0.1823,0.933
25.382000,0.0088,0.9556,-0.1745,0.935
25.394000,-0.0235,0.9479,-0.1726,0.929
25.402000,-0.0273,0.9566,-0.1726,0.938
25.413000,-0.0382,0.9547,-0.1813,0.940
25.433000,-0.0361,0.9654,-0.1706,0.948
25.437000,-0.0498,0.9733,-0.1834,0.959
25.442000,-0.0410,0.9644,-0.1950,0.952
25.458000,0.0000,0.9586,-0.1872,0.941
25.462000,0.0342,0.9635,-0.2107,0.949
25.475000,0.0371,0.9566,-0.2234,0.945
25.481000,0.0284,0.9517,-0.2146,0.939
25.492000,0.0361,0.9507,-0.1960,0.933
25.510000,0.0888,0.9381,-0.2664,0.939
25.518000,0.0127,0.9370,-0.2244,0.928
25.528000,-0.0606,0.9527,-0.2430,0.955
25.532000,-0.0567,0.9498,-0.1980,0.941
25.542000,-0.0567,0.9615,-0.1755,0.947
25.556000,-0.0645,0.9635,-0.1716,0.949
25.563000,-0.0391,0.9586,-0.1677,0.941
25.575000,-0.0352,0.9624,-0.1638,0.943
25.582000,-0.0401,0.9673,-0.1774,0.951
25.592000,-0.0518,0.9624,-0.1813,0.949
25.610000,-0.0401,0.9517,-0.1882,0.938
25.618000,-0.0636,0.9498,-0.1862,0.939
25.626000,-0.0801,0.9566,-0.1657,0.944
25.639000,-0.0606,0.9712,-0.1452,0.952
25.642000,-0.0186,0.9684,-0.1305,0.942
25.656000,0.0049,0.9654,-0.1373,0.938
25.665000,0.0088,0.9556,-0.1638,0.933
25.672000,-0.0049,0.9586,-0.1862,0.941
25.686000,-0.0215,0.9624,-0.2018,0.950
25.692000,-0.0420,0.9635,-0.2039,0.953
25.702000,-0.0430,0.9869,-0.1980,0.975
25.712000,-0.0098,0.9859,-0.2195,0.975
25.724000,-0.0401,0.9479,-0.2488,0.949
25.744000,-0.0909,0.9390,-0.2635,0.952
25.745000,-0.1114,0.9400,-0.2430,0.951
25.753000,-0.1016,0.9449,-0.2078,0.945
25.762000,-0.1192,0.9488,-0.2088,0.953
25.773000,-0.1290,0.9488,-0.1716,0.947
25.783000,-0.1241,0.9586,-0.1462,0.950
25.793000,-0.1163,0.9595,-0.1540,0.951
25.809000,-0.1016,0.9547,-0.1559,0.944
25.825000,-0.0958,0.9663,-0.1706,0.957
25.827000,-0.1076,0.9693,-0.1843,0.965
25.837000,-0.0987,0.9644,-0.1755,0.957
25.841000,-0.0694,0.9586,-0.1345,0.939
25.851000,-0.0361,0.9624,-0.1471,0.940
25.866000,-0.0674,0.9663,-0.1550,0.950
25.872000,-0.0743,0.9733,-0.1531,0.957
25.883000,-0.0909,0.9654,-0.1657,0.954
25.891000,-0.1251,0.9654,-0.1785,0.963
25.902000,-0.1427,0.9791,-0.1834,0.981
25.922000,-0.1535,0.9791,-0.1950,0.986
25.923000,-0.1202,0.9859,-0.1794,0.982
25.932000,-0.0967,0.9771,-0.1755,0.969
25.941000,-0.1027,0.9722,-0.1862,0.967
25.952000,-0.0909,0.9712,-0.1813,0.963
25.963000,-0.0841,0.9810,-0.1726,0.970
25.972000,-0.1065,0.9859,-0.1550,0.975
25.981000,-0.1290,0.9879,-0.1960,0.989
25.992000,-0.0743,0.9996,-0.1580,0.983
26.002000,-0.0342,0.9966,-0.1433,0.973
26.026000,-0.0059,0.9849,-0.1286,0.957
26.028000,-0.0636,1.0133,-0.1745,0.998
26.031000,-0.0850,1.0133,-0.2018,1.007
26.043000,-0.0752,1.0309,-0.1941,1.021
26.051000,-0.0333,1.0465,-0.1687,1.026
26.062000,-0.0088,1.0446,-0.1794,1.024
26.072000,0.0127,1.0446,-0.1853,1.024
26.082000,0.0284,1.0523,-0.1774,1.029
26.094000,0.1073,1.0876,-0.2127,1.070
26.101000,0.1152,1.0876,-0.1559,1.060
26.114000,0.0440,1.0250,-0.0865,0.988
26.122000,-0.0284,0.9654,-0.0700,0.932
26.134000,-0.0782,0.9419,-0.1012,0.919
26.142000,-0.1046,0.9498,-0.1110,0.933
26.152000,-0.0235,0.9586,-0.0416,0.923
26.161000,0.0508,0.9693,-0.0514,0.930
26.173000,0.0557,0.9830,-0.0523,0.943
26.182000,0.0664,1.0094,-0.1002,0.974
26.192000,0.1094,1.0220,-0.1315,0.991
26.204000,0.1534,1.0055,-0.1452,0.980
26.215000,0.1465,0.9654,-0.1599,0.943
26.222000,0.1494,0.9449,-0.1531,0.922
26.232000,0.1494,0.9263,-0.1482,0.902
26.251000,0.1299,0.9195,-0.1510,0.895
26.252000,0.1269,0.9097,-0.1569,0.886
26.261000,0.1367,0.9176,-0.1638,0.896
26.276000,0.1504,0.9302,-0.1706,0.911
26.282000,0.1357,0.9381,-0.1657,0.916
26.295000,0.1211,0.9654,-0.1794,0.945
26.302000,0.1142,0.9957,-0.1823,0.975
26.312000,0.1289,1.0201,-0.1902,1.001
26.331000,0.1485,1.0474,-0.2048,1.032
26.340000,0.1377,1.0514,-0.2088,1.036
26.348000,0.1182,1.0455,-0.2058,1.028
26.352000,0.0977,1.0269,-0.2067,1.010
26.362000,0.0615,1.0123,-0.1970,0.993
26.376000,0.0508,0.9987,-0.1843,0.977
26.383000,0.0440,1.0006,-0.1716,0.977
26.392000,0.0137,0.9977,-0.1764,0.976
26.402000,0.0235,1.0094,-0.1774,0.987
26.415000,0.0596,1.0171,-0.1834,0.995
26.422000,0.0449,1.0113,-0.1687,0.987
26.432000,0.0049,0.9889,-0.1471,0.963
26.441000,-0.0019,0.9712,-0.1384,0.944
26.454000,0.0088,0.9605,-0.1070,0.928
26.461000,0.0058,0.9595,-0.1247,0.930
26.472000,-0.0128,0.9605,-0.1247,0.933
26.482000,-0.0117,0.9869,-0.1208,0.958
26.492000,0.0079,1.0064,-0.1324,0.977
26.515000,0.0039,0.9908,-0.1091,0.959
26.518000,0.0049,0.9898,-0.1237,0.960
26.529000,-0.0010,0.9752,-0.1002,0.943
26.531000,-0.0645,0.9576,-0.1188,0.935
26.541000,-0.0645,0.9586,-0.1051,0.934
26.555000,-0.0176,0.9302,-0.0632,0.896
26.562000,-0.0303,0.9244,-0.0739,0.892
26.573000,-0.0098,0.9468,-0.0876,0.914
26.584000,0.0088,0.9830,-0.1051,0.950
26.599000,0.0293,1.0250,-0.1256,0.994
26.610000,0.0312,1.0309,-0.1452,1.002
26.621000,0.0420,0.9889,-0.1315,0.958
26.622000,0.0410,0.9742,-0.1315,0.944
26.631000,0.0303,0.9498,-0.1442,0.922
26.641000,0.0254,0.9390,-0.1119,0.907
26.656000,0.0010,0.9321,-0.1188,0.903
26.661000,0.0498,0.9409,-0.1208,0.909
26.673000,-0.0049,0.9361,-0.0924,0.904
26.684000,-0.1183,0.9576,-0.1726,0.953
26.692000,-0.0694,0.9898,-0.1277,0.968
26.702000,-0.0273,0.9761,-0.0973,0.946
26.714000,-0.0772,0.9479,-0.1266,0.928
26.726000,-0.1027,0.9439,-0.1364,0.930
26.746000,-0.1055,0.9498,-0.1540,0.940
26.749000,-0.1036,0.9615,-0.1618,0.952
26.751000,-0.1076,0.9507,-0.1687,0.944
26.762000,-0.1114,0.9272,-0.1785,0.924
26.771000,-0.0958,0.8862,-0.1520,0.876
26.782000,-0.1817,0.8696,-0.1843,0.887
26.794000,-0.2278,0.9136,-0.2165,0.949
26.804000,-0.1720,0.9957,-0.2332,1.014
26.812000,-0.0333,1.2195,-0.3817,1.246
26.826000,0.8326,1.5577,0.0131,1.697
26.839000,1.0768,1.4560,0.3776,1.774
26.841000,0.4963,1.1491,0.1381,1.193
26.854000,-0.0987,0.9693,0.0443,0.943
26.867000,-0.4447,0.9127,-0.1736,1.029
26.871000,-0.4710,0.8892,-0.4315,1.099
26.888000,-0.0205,0.8921,-0.3035,0.912
26.899000,0.3204,0.9351,-0.1794,0.947
26.904000,0.1582,0.9381,-0.2214,0.930
26.921000,-0.0752,0.8999,-0.1638,0.888
26.931000,0.0508,0.9341,-0.1373,0.905
26.933000,0.2237,0.9722,-0.2127,0.970
26.942000,0.2393,1.0241,-0.3192,1.050
26.952000,0.1142,1.0670,-0.3152,1.077
26.962000,-0.0596,1.0543,-0.2293,1.049
26.974000,0.0401,0.9820,-0.2204,0.969
26.984000,0.1953,0.9869,-0.2381,0.986
26.992000,0.1719,0.9810,-0.2312,0.976
27.002000,0.1357,0.9722,-0.2195,0.961
27.019000,0.1513,0.9703,-0.2146,0.959
27.049000,0.1504,0.9566,-0.2272,0.949
27.050000,0.1396,0.9576,-0.2537,0.956
27.051000,0.1426,0.9566,-0.2507,0.955
27.052000,0.1064,0.9283,-0.2400,0.922
27.062000,0.0819,0.9419,-0.2644,0.942
27.072000,0.0391,0.9693,-0.2624,0.968
27.081000,-0.0615,0.9752,-0.2537,0.980
27.097000,-0.0869,0.9673,-0.2820,0.984
27.102000,-0.0704,0.9439,-0.2390,0.947
27.117000,-0.0068,0.9488,-0.1862,0.932
27.122000,0.0000,0.9449,-0.1569,0.922
27.137000,-0.0508,0.9507,-0.1345,0.929
27.145000,-0.0615,0.9615,-0.1149,0.938
27.159000,-0.0538,0.9644,-0.1042,0.938
27.161000,-0.1027,0.9595,-0.1452,0.947
27.173000,-0.1524,0.9547,-0.1862,0.960
27.182000,-0.1573,0.9684,-0.2136,0.981
27.193000,-0.1710,0.9703,-0.2253,0.988
27.204000,-0.1563,0.9635,-0.1999,0.973
27.212000,-0.0909,0.9684,-0.1755,0.959
27.222000,-0.0459,0.9595,-0.1696,0.943
27.232000,0.0127,0.9556,-0.1862,0.937
27.250000,-0.0128,0.9439,-0.2039,0.931
27.252000,-0.0615,0.9439,-0.2097,0.938
27.261000,-0.0430,0.9595,-0.1950,0.948
27.278000,-0.0156,0.9556,-0.1999,0.942
27.282000,-0.0030,0.9458,-0.2156,0.935
27.294000,-0.0205,0.9409,-0.2244,0.934
27.301000,-0.0352,0.9419,-0.2293,0.938
27.314000,-0.0342,0.9537,-0.2146,0.946
27.335000,-0.0333,0.9517,-0.2058,0.941
