time,gFx,gFy,gFz,TgF
32.438000,-0.0626,0.9595,-0.1813,0.947
32.448000,-0.0684,0.9605,-0.1834,0.950
32.457000,-0.0596,0.9654,-0.1823,0.953
32.467000,-0.0557,0.9615,-0.1902,0.950
32.477000,-0.0577,0.9586,-0.1843,0.946
32.487000,-0.0713,0.9615,-0.1999,0.954
32.508000,-0.0772,0.9586,-0.1970,0.952
32.510000,-0.0655,0.9605,-0.1872,0.950
32.520000,-0.0606,0.9615,-0.1794,0.949
32.527000,-0.0596,0.9644,-0.1843,0.952
32.537000,-0.0674,0.9663,-0.1941,0.957
32.550000,-0.0694,0.9556,-0.1931,0.947
32.557000,-0.0713,0.9605,-0.1911,0.952
32.570000,-0.0636,0.9576,-0.1931,0.948
32.583000,-0.0557,0.9566,-0.1872,0.945
32.587000,-0.0547,0.9605,-0.1921,0.949
32.597000,-0.0547,0.9615,-0.1862,0.949
32.607000,-0.0557,0.9527,-0.1941,0.942
32.621000,-0.0645,0.9566,-0.1804,0.945
32.627000,-0.0567,0.9595,-0.1785,0.946
32.637000,-0.0615,0.9576,-0.1872,0.946
32.647000,-0.0626,0.9605,-0.1794,0.948
32.661000,-0.0547,0.9576,-0.1794,0.944
32.667000,-0.0577,0.9576,-0.1823,0.945
32.678000,-0.0498,0.9586,-0.1804,0.944
32.686000,-0.0655,0.9586,-0.2097,0.953
32.698000,-0.0557,0.9595,-0.1911,0.948
32.707000,-0.0528,0.9595,-0.1950,0.949
32.721000,-0.0557,0.9556,-0.1862,0.944
32.732000,-0.0743,0.9595,-0.1813,0.949
32.737000,-0.0743,0.9586,-0.1941,0.951
32.750000,-0.0664,0.9615,-0.1911,0.952
32.757000,-0.0636,0.9566,-0.1911,0.947
32.767000,-0.0694,0.9605,-0.1911,0.951
32.779000,-0.0752,0.9586,-0.1902,0.950
32.787000,-0.0743,0.9566,-0.1862,0.947
32.797000,-0.0645,0.9624,-0.1843,0.951
32.809000,-0.0694,0.9595,-0.1853,0.949
32.819000,-0.0704,0.9624,-0.1892,0.953
32.837000,-0.0762,0.9605,-0.1941,0.953
32.839000,-0.0636,0.9615,-0.1950,0.952
32.847000,-0.0615,0.9537,-0.1970,0.945
32.861000,-0.0596,0.9547,-0.1950,0.945
32.867000,-0.0664,0.9595,-0.1999,0.952
32.877000,-0.0587,0.9644,-0.1921,0.954
32.887000,-0.0636,0.9595,-0.1970,0.951
32.896000,-0.0733,0.9615,-0.2029,0.955
32.909000,-0.0684,0.9566,-0.1980,0.949
32.917000,-0.0645,0.9644,-0.1990,0.956
32.928000,-0.0723,0.9595,-0.2058,0.954
32.936000,-0.0664,0.9644,-0.2078,0.958
32.947000,-0.0557,0.9595,-0.1950,0.949
32.963000,-0.0538,0.9595,-0.1970,0.949
32.970000,-0.0538,0.9586,-0.1999,0.949
32.979000,-0.0615,0.9586,-0.1911,0.948
32.987000,-0.0596,0.9507,-0.1872,0.940
32.996000,-0.0606,0.9566,-0.1843,0.945
33.015000,-0.0664,0.9595,-0.1785,0.947
33.018000,-0.0694,0.9566,-0.1804,0.945
33.031000,-0.0792,0.9586,-0.1882,0.950
33.042000,-0.0821,0.9576,-0.1921,0.951
33.047000,-0.0801,0.9615,-0.1960,0.955
33.058000,-0.0821,0.9586,-0.1902,0.951
33.069000,-0.0733,0.9586,-0.1843,0.949
33.079000,-0.0694,0.9586,-0.1931,0.950
33.087000,-0.0645,0.9547,-0.1941,0.946
33.096000,-0.0723,0.9605,-0.1970,0.953
33.112000,-0.0723,0.9605,-0.1970,0.953
33.122000,-0.0752,0.9605,-0.1990,0.954
33.127000,-0.0664,0.9566,-0.1950,0.948
33.142000,-0.0674,0.9556,-0.1911,0.946
33.147000,-0.0645,0.9605,-0.1902,0.950
33.157000,-0.0615,0.9576,-0.1872,0.946
33.167000,-0.0587,0.9615,-0.1902,0.951
33.176000,-0.0645,0.9586,-0.1892,0.948
33.188000,-0.0713,0.9605,-0.1804,0.949
33.196000,-0.0694,0.9654,-0.1931,0.956
33.208000,-0.0636,0.9605,-0.1882,0.950
33.217000,-0.0684,0.9556,-0.1921,0.947
33.227000,-0.0811,0.9576,-0.1892,0.950
33.237000,-0.0772,0.9576,-0.1882,0.949
33.247000,-0.0704,0.9624,-0.1872,0.953
33.257000,-0.0733,0.9586,-0.1834,0.948
33.270000,-0.0723,0.9615,-0.1921,0.953
33.277000,-0.0733,0.9615,-0.1931,0.953
33.291000,-0.0743,0.9615,-0.1960,0.954
33.304000,-0.0743,0.9635,-0.1902,0.955
33.311000,-0.0782,0.9547,-0.1892,0.947
33.328000,-0.0792,0.9586,-0.2018,0.953
33.337000,-0.0684,0.9605,-0.1980,0.953
33.344000,-0.0664,0.9635,-0.1882,0.953
33.348000,-0.0674,0.9635,-0.1911,0.954
33.367000,-0.0713,0.9556,-0.1911,0.947
33.369000,-0.0723,0.9547,-0.1941,0.947
33.376000,-0.0713,0.9635,-0.1882,0.954
33.387000,-0.0704,0.9615,-0.1823,0.951
33.398000,-0.0743,0.9615,-0.1911,0.953
33.407000,-0.0743,0.9595,-0.1902,0.951
33.421000,-0.0684,0.9624,-0.1960,0.954
33.427000,-0.0752,0.9556,-0.1902,0.947
33.437000,-0.0782,0.9624,-0.1960,0.956
33.453000,-0.0655,0.9615,-0.1872,0.951
33.457000,-0.0684,0.9635,-0.1882,0.953
33.467000,-0.0674,0.9595,-0.1853,0.949
33.477000,-0.0723,0.9615,-0.1980,0.954
33.487000,-0.0733,0.9605,-0.1872,0.951
33.506000,-0.0684,0.9576,-0.1980,0.950
33.511000,-0.0743,0.9644,-0.1931,0.956
33.522000,-0.0772,0.9576,-0.1921,0.950
33.526000,-0.0713,0.9615,-0.1970,0.954
33.537000,-0.0743,0.9586,-0.1911,0.950
33.552000,-0.0713,0.9576,-0.1902,0.949
33.567000,-0.0801,0.9566,-0.1931,0.950
33.577000,-0.0733,0.9586,-0.1853,0.949
33.589000,-0.0752,0.9595,-0.1882,0.951
33.604000,-0.0674,0.9537,-0.1902,0.944
33.619000,-0.0713,0.9576,-0.1853,0.947
33.620000,-0.0674,0.9586,-0.1931,0.950
33.627000,-0.0684,0.9556,-0.1931,0.947
33.638000,-0.0694,0.9595,-0.1902,0.950
33.650000,-0.0713,0.9547,-0.1902,0.946
33.657000,-0.0733,0.9586,-0.1960,0.951
33.667000,-0.0752,0.9595,-0.1882,0.951
33.683000,-0.0713,0.9566,-0.1843,0.946
33.693000,-0.0743,0.9576,-0.1902,0.949
33.702000,-0.0723,0.9635,-0.1902,0.954
33.707000,-0.0655,0.9663,-0.1902,0.956
33.719000,-0.0752,0.9595,-0.1843,0.950
33.732000,-0.0723,0.9595,-0.1941,0.951
33.737000,-0.0752,0.9644,-0.1892,0.956
33.747000,-0.0801,0.9595,-0.2029,0.955
33.757000,-0.0752,0.9615,-0.1950,0.954
33.767000,-0.0723,0.9595,-0.1892,0.950
33.780000,-0.0733,0.9517,-0.1892,0.943
33.787000,-0.0860,0.9576,-0.1911,0.951
33.797000,-0.0890,0.9556,-0.1843,0.948
33.810000,-0.0772,0.9586,-0.1794,0.948
33.818000,-0.0831,0.9595,-0.1970,0.954
33.842000,-0.0782,0.9605,-0.1892,0.952
33.844000,-0.0821,0.9586,-0.1990,0.953
33.847000,-0.0890,0.9556,-0.1882,0.949
33.858000,-0.0792,0.9586,-0.1960,0.952
33.867000,-0.0772,0.9615,-0.1872,0.953
33.877000,-0.0762,0.9605,-0.1941,0.953
33.887000,-0.0841,0.9615,-0.1950,0.955
33.899000,-0.0733,0.9566,-0.1862,0.947
33.916000,-0.0704,0.9566,-0.1872,0.947
33.924000,-0.0733,0.9576,-0.1970,0.950
33.933000,-0.0752,0.9605,-0.1921,0.952
33.937000,-0.0801,0.9654,-0.2058,0.961
33.947000,-0.0694,0.9654,-0.1892,0.956
33.958000,-0.0733,0.9576,-0.1950,0.950
33.967000,-0.0733,0.9605,-0.1941,0.953
33.977000,-0.0733,0.9605,-0.1882,0.951
33.987000,-0.0801,0.9576,-0.1950,0.951
34.002000,-0.0674,0.9654,-0.1941,0.956
34.007000,-0.0723,0.9576,-0.1990,0.951
34.026000,-0.0831,0.9605,-0.1872,0.953
34.029000,-0.0801,0.9576,-0.2029,0.953
34.047000,-0.0821,0.9576,-0.1921,0.951
34.048000,-0.0723,0.9605,-0.1882,0.951
34.068000,-0.0713,0.9624,-0.1931,0.954
34.071000,-0.0743,0.9586,-0.1882,0.950
34.077000,-0.0733,0.9644,-0.1902,0.955
34.095000,-0.0752,0.9605,-0.1911,0.952
34.110000,-0.0762,0.9615,-0.1921,0.954
34.114000,-0.0723,0.9566,-0.1950,0.949
34.122000,-0.0792,0.9605,-0.1960,0.954
34.139000,-0.0772,0.9547,-0.1853,0.946
34.139000,-0.0792,0.9576,-0.1902,0.950
34.156000,-0.0841,0.9586,-0.1999,0.954
34.158000,-0.0811,0.9586,-0.1950,0.952
34.168000,-0.0801,0.9576,-0.2048,0.953
34.177000,-0.0723,0.9624,-0.1970,0.955
34.202000,-0.0782,0.9586,-0.1862,0.950
34.203000,-0.0801,0.9595,-0.1960,0.953
34.207000,-0.0801,0.9537,-0.1921,0.947
34.230000,-0.0821,0.9595,-0.1941,0.953
34.233000,-0.0792,0.9586,-0.1980,0.952
34.239000,-0.0762,0.9605,-0.1902,0.952
34.255000,-0.0723,0.9595,-0.2048,0.954
34.258000,-0.0811,0.9615,-0.1931,0.954
34.281000,-0.0782,0.9615,-0.1960,0.955
34.286000,-0.0733,0.9566,-0.1882,0.948
34.288000,-0.0733,0.9566,-0.1882,0.948
34.297000,-0.0801,0.9586,-0.1921,0.951
34.307000,-0.0869,0.9556,-0.1970,0.951
34.317000,-0.0841,0.9576,-0.2018,0.953
34.326000,-0.0811,0.9595,-0.1941,0.953
34.336000,-0.0869,0.9586,-0.2058,0.955
34.346000,-0.0869,0.9507,-0.1941,0.945
34.362000,-0.0860,0.9586,-0.1999,0.954
34.370000,-0.0752,0.9595,-0.1882,0.951
34.376000,-0.0811,0.9537,-0.1960,0.948
34.387000,-0.0811,0.9615,-0.1941,0.955
34.396000,-0.0801,0.9537,-0.1843,0.945
34.406000,-0.0841,0.9566,-0.1931,0.950
34.417000,-0.0850,0.9586,-0.1960,0.953
34.426000,-0.0860,0.9547,-0.1941,0.949
34.436000,-0.0841,0.9547,-0.1921,0.948
34.455000,-0.0801,0.9537,-0.1921,0.947
34.457000,-0.0811,0.9586,-0.1902,0.951
34.470000,-0.0880,0.9527,-0.1921,0.947
34.477000,-0.0869,0.9605,-0.1931,0.954
34.486000,-0.0841,0.9566,-0.1990,0.952
34.498000,-0.0821,0.9566,-0.1990,0.951
34.506000,-0.0831,0.9576,-0.1999,0.952
34.517000,-0.0850,0.9547,-0.1990,0.950
34.526000,-0.0831,0.9605,-0.1990,0.955
34.536000,-0.0850,0.9576,-0.1990,0.953
34.553000,-0.0811,0.9595,-0.1941,0.953
34.557000,-0.0762,0.9507,-0.1862,0.942
34.569000,-0.0811,0.9595,-0.1862,0.951
34.577000,-0.0792,0.9566,-0.1970,0.950
34.586000,-0.0880,0.9576,-0.2097,0.956
34.597000,-0.0860,0.9595,-0.1960,0.954
34.606000,-0.0899,0.9556,-0.1950,0.951
34.616000,-0.0841,0.9605,-0.1950,0.954
34.626000,-0.0860,0.9507,-0.2029,0.947
34.636000,-0.0860,0.9615,-0.2039,0.958
34.652000,-0.0831,0.9654,-0.2078,0.962
34.662000,-0.0850,0.9576,-0.1921,0.951
34.667000,-0.0860,0.9595,-0.1911,0.953
34.677000,-0.0880,0.9527,-0.1921,0.947
34.686000,-0.0772,0.9605,-0.1950,0.953
34.697000,-0.0811,0.9576,-0.1980,0.952
34.706000,-0.0860,0.9547,-0.1950,0.949
34.717000,-0.0909,0.9547,-0.1970,0.950
34.727000,-0.0801,0.9537,-0.1980,0.948
34.736000,-0.0792,0.9586,-0.1921,0.951
34.747000,-0.0938,0.9576,-0.1990,0.954
34.756000,-0.0909,0.9566,-0.1941,0.952
34.773000,-0.0811,0.9615,-0.1980,0.956
34.777000,-0.0801,0.9566,-0.1990,0.951
34.787000,-0.0792,0.9556,-0.1882,0.947
34.796000,-0.0850,0.9576,-0.1902,0.951
34.806000,-0.0869,0.9595,-0.1950,0.954
34.816000,-0.0723,0.9595,-0.1892,0.950
34.828000,-0.0792,0.9547,-0.1950,0.948
34.836000,-0.0831,0.9595,-0.1990,0.954
34.848000,-0.0811,0.9605,-0.1902,0.953
34.861000,-0.0831,0.9556,-0.1941,0.949
34.866000,-0.0869,0.9537,-0.1911,0.947
34.877000,-0.0869,0.9624,-0.1834,0.954
34.886000,-0.0831,0.9586,-0.1853,0.950
34.896000,-0.0831,0.9586,-0.1941,0.952
34.908000,-0.0811,0.9527,-0.1950,0.946
34.916000,-0.0841,0.9566,-0.1970,0.951
34.927000,-0.0850,0.9615,-0.2039,0.958
34.936000,-0.0782,0.9595,-0.1902,0.951
34.952000,-0.0801,0.9547,-0.1853,0.946
34.957000,-0.0831,0.9586,-0.1950,0.952
34.966000,-0.0831,0.9615,-0.1960,0.955
34.976000,-0.0772,0.9586,-0.1911,0.951
34.986000,-0.0811,0.9615,-0.1902,0.954
34.996000,-0.0860,0.9566,-0.1990,0.952
35.007000,-0.0860,0.9576,-0.1853,0.950
35.016000,-0.0880,0.9605,-0.1960,0.955
35.026000,-0.0890,0.9624,-0.1941,0.957
35.037000,-0.0831,0.9566,-0.1902,0.949
35.055000,-0.0880,0.9595,-0.1931,0.954
35.057000,-0.0821,0.9576,-0.1941,0.951
35.066000,-0.0869,0.9605,-0.1960,0.955
35.077000,-0.0704,0.9586,-0.1921,0.950
35.088000,-0.0762,0.9586,-0.1950,0.951
35.096000,-0.0811,0.9605,-0.1921,0.953
35.107000,-0.0762,0.9527,-0.1921,0.945
35.116000,-0.0752,0.9654,-0.1882,0.956
35.126000,-0.0743,0.9547,-0.1902,0.946
35.142000,-0.0743,0.9547,-0.1892,0.946
35.152000,-0.0869,0.9624,-0.1921,0.956
35.157000,-0.0860,0.9537,-0.1892,0.947
35.168000,-0.0850,0.9605,-0.2067,0.957
35.176000,-0.0782,0.9566,-0.1941,0.950
35.191000,-0.0909,0.9576,-0.1999,0.954
35.196000,-0.0890,0.9605,-0.2088,0.958
35.207000,-0.0801,0.9556,-0.1882,0.948
35.217000,-0.0841,0.9576,-0.1921,0.951
35.227000,-0.0782,0.9605,-0.1892,0.952
35.242000,-0.0850,0.9576,-0.1970,0.952
35.251000,-0.0841,0.9576,-0.1980,0.952
35.257000,-0.0841,0.9576,-0.1990,0.952
35.271000,-0.0694,0.9547,-0.1853,0.944
35.276000,-0.0801,0.9586,-0.1970,0.952
35.290000,-0.0880,0.9624,-0.1941,0.957
35.297000,-0.0890,0.9615,-0.1941,0.956
35.307000,-0.0782,0.9576,-0.1950,0.951
35.317000,-0.0850,0.9615,-0.1980,0.956
35.326000,-0.0772,0.9624,-0.1921,0.955
35.352000,-0.0782,0.9615,-0.1921,0.954
35.353000,-0.0801,0.9624,-0.1882,0.954
35.357000,-0.0792,0.9586,-0.1980,0.952
35.367000,-0.0821,0.9586,-0.1980,0.953
35.376000,-0.0841,0.9547,-0.2048,0.951
35.387000,-0.0860,0.9624,-0.1882,0.955
35.396000,-0.0811,0.9595,-0.1950,0.953
35.407000,-0.0762,0.9576,-0.1990,0.951
35.417000,-0.0821,0.9635,-0.1980,0.958
35.426000,-0.0801,0.9566,-0.1911,0.949
35.436000,-0.0821,0.9605,-0.1970,0.955
35.447000,-0.0762,0.9586,-0.1931,0.951
35.457000,-0.0850,0.9547,-0.1960,0.949
35.475000,-0.0772,0.9605,-0.1980,0.954
35.477000,-0.0869,0.9615,-0.1970,0.956
35.488000,-0.0880,0.9586,-0.1921,0.953
35.499000,-0.0801,0.9566,-0.1941,0.950
35.507000,-0.0860,0.9586,-0.1911,0.952
35.518000,-0.0880,0.9576,-0.1882,0.951
35.526000,-0.0880,0.9595,-0.1892,0.953
35.536000,-0.0772,0.9576,-0.1862,0.949
35.554000,-0.0850,0.9586,-0.1882,0.951
35.557000,-0.0821,0.9566,-0.1911,0.950
35.568000,-0.0821,0.9624,-0.1960,0.956
35.576000,-0.0850,0.9624,-0.1980,0.957
35.586000,-0.0841,0.9635,-0.1921,0.957
35.598000,-0.0831,0.9605,-0.1902,0.953
35.607000,-0.0801,0.9586,-0.1813,0.949
35.617000,-0.0860,0.9635,-0.1950,0.958
35.626000,-0.0821,0.9576,-0.1882,0.950
35.636000,-0.0811,0.9527,-0.1882,0.945
35.652000,-0.0850,0.9624,-0.1882,0.955
35.662000,-0.0762,0.9586,-0.1902,0.950
35.667000,-0.0772,0.9605,-0.1902,0.952
35.679000,-0.0792,0.9586,-0.1892,0.951
35.686000,-0.0850,0.9586,-0.1990,0.954
35.697000,-0.0801,0.9576,-0.1882,0.949
35.706000,-0.0821,0.9547,-0.1970,0.949
35.716000,-0.0821,0.9605,-0.1892,0.953
35.729000,-0.0850,0.9566,-0.1921,0.950
35.736000,-0.0782,0.9605,-0.1882,0.952
35.749000,-0.0811,0.9566,-0.1823,0.948
35.756000,-0.0762,0.9624,-0.1902,0.954
35.768000,-0.0801,0.9566,-0.1872,0.948
35.778000,-0.0831,0.9605,-0.1834,0.952
35.787000,-0.0880,0.9586,-0.1902,0.952
35.797000,-0.0841,0.9556,-0.1921,0.949
35.807000,-0.0801,0.9576,-0.1921,0.950
35.817000,-0.0860,0.9605,-0.1892,0.953
35.828000,-0.0831,0.9566,-0.1960,0.951
35.837000,-0.0841,0.9624,-0.1980,0.957
35.857000,-0.0801,0.9576,-0.1853,0.949
35.858000,-0.0811,0.9576,-0.1960,0.951
35.867000,-0.0860,0.9624,-0.1911,0.956
35.878000,-0.0801,0.9595,-0.1931,0.952
35.886000,-0.0831,0.9605,-0.1902,0.953
35.896000,-0.0890,0.9595,-0.1882,0.953
35.908000,-0.0841,0.9586,-0.1902,0.952
35.916000,-0.0841,0.9654,-0.1931,0.959
35.927000,-0.0801,0.9624,-0.1950,0.956
35.936000,-0.0762,0.9595,-0.1902,0.951
35.948000,-0.0860,0.9566,-0.1931,0.951
35.959000,-0.0841,0.9624,-0.1941,0.956
35.967000,-0.0792,0.9605,-0.1853,0.952
35.977000,-0.0860,0.9566,-0.1990,0.952
35.987000,-0.0792,0.9576,-0.1921,0.950
35.997000,-0.0841,0.9566,-0.1902,0.950
36.008000,-0.0869,0.9605,-0.1892,0.954
36.016000,-0.0869,0.9595,-0.1911,0.953
36.028000,-0.0811,0.9605,-0.1931,0.954
36.036000,-0.0850,0.9624,-0.1950,0.956
36.052000,-0.0762,0.9595,-0.1872,0.951
36.062000,-0.0762,0.9624,-0.1931,0.955
36.067000,-0.0821,0.9566,-0.1970,0.951
36.079000,-0.0801,0.9595,-0.1970,0.953
36.089000,-0.0811,0.9684,-0.1950,0.962
36.096000,-0.0841,0.9624,-0.2039,0.958
36.107000,-0.0772,0.9586,-0.1931,0.951
36.116000,-0.0831,0.9586,-0.1990,0.953
36.126000,-0.0831,0.9566,-0.1931,0.950
36.144000,-0.0880,0.9556,-0.1941,0.950
36.149000,-0.0841,0.9605,-0.1931,0.954
36.157000,-0.0860,0.9586,-0.1853,0.951
36.166000,-0.0831,0.9635,-0.1931,0.957
36.177000,-0.0792,0.9576,-0.1921,0.950
36.189000,-0.0792,0.9576,-0.1931,0.950
36.196000,-0.0821,0.9566,-0.1911,0.950
36.207000,-0.0782,0.9547,-0.1941,0.948
36.216000,-0.0821,0.9556,-0.1931,0.949
36.226000,-0.0841,0.9605,-0.1911,0.954
36.252000,-0.0850,0.9566,-0.1872,0.949
36.253000,-0.0801,0.9566,-0.1774,0.946
36.257000,-0.0850,0.9654,-0.1990,0.960
36.268000,-0.0811,0.9595,-0.1892,0.952
36.277000,-0.0811,0.9527,-0.1950,0.946
36.287000,-0.0733,0.9624,-0.1872,0.953
36.296000,-0.0772,0.9615,-0.1960,0.955
36.306000,-0.0762,0.9595,-0.1882,0.951
36.319000,-0.0821,0.9547,-0.1941,0.948
36.326000,-0.0762,0.9635,-0.1941,0.956
36.337000,-0.0831,0.9615,-0.1931,0.955
36.346000,-0.0831,0.9635,-0.1921,0.956
36.360000,-0.0801,0.9576,-0.1970,0.951
36.369000,-0.0869,0.9624,-0.1999,0.958
36.377000,-0.0860,0.9566,-0.2048,0.953
36.391000,-0.0860,0.9576,-0.1921,0.951
36.397000,-0.0841,0.9566,-0.1892,0.949
36.409000,-0.0899,0.9595,-0.1960,0.955
36.421000,-0.0811,0.9605,-0.1911,0.953
36.427000,-0.0792,0.9595,-0.1941,0.952
36.437000,-0.0782,0.9556,-0.2018,0.950
36.447000,-0.0792,0.9586,-0.1931,0.951
36.458000,-0.0850,0.9615,-0.1999,0.957
36.473000,-0.0792,0.9566,-0.1941,0.950
36.477000,-0.0860,0.9624,-0.1960,0.957
36.487000,-0.0890,0.9586,-0.1941,0.953
36.502000,-0.0860,0.9624,-0.1921,0.956
36.507000,-0.0841,0.9517,-0.1999,0.947
36.519000,-0.0831,0.9576,-0.1862,0.950
36.527000,-0.0821,0.9566,-0.1931,0.950
36.537000,-0.0782,0.9576,-0.1862,0.949
36.556000,-0.0821,0.9615,-0.1931,0.955
36.565000,-0.0880,0.9605,-0.1960,0.955
36.567000,-0.0792,0.9527,-0.1950,0.946
36.577000,-0.0850,0.9644,-0.1999,0.959
36.587000,-0.0821,0.9566,-0.1980,0.951
36.606000,-0.0811,0.9586,-0.1941,0.952
36.607000,-0.0782,0.9586,-0.1931,0.951
36.618000,-0.0821,0.9586,-0.1970,0.953
36.627000,-0.0841,0.9547,-0.1911,0.948
36.637000,-0.0918,0.9595,-0.2088,0.958
36.655000,-0.0899,0.9595,-0.1999,0.955
36.658000,-0.0831,0.9605,-0.1911,0.953
36.667000,-0.0850,0.9654,-0.1970,0.960
36.679000,-0.0782,0.9615,-0.1970,0.955
36.687000,-0.0792,0.9566,-0.1931,0.949
36.699000,-0.0801,0.9586,-0.1941,0.952
36.713000,-0.0869,0.9605,-0.1970,0.955
36.721000,-0.0792,0.9586,-0.1990,0.953
36.729000,-0.0743,0.9576,-0.1902,0.949
36.741000,-0.0821,0.9576,-0.1980,0.952
36.760000,-0.0743,0.9586,-0.1902,0.950
36.777000,-0.0752,0.9566,-0.1960,0.950
36.778000,-0.0841,0.9595,-0.2029,0.955
36.778000,-0.0918,0.9576,-0.1911,0.952
36.790000,-0.0890,0.9556,-0.1980,0.951
36.802000,-0.0782,0.9527,-0.1892,0.945
36.817000,-0.0880,0.9595,-0.1980,0.955
36.818000,-0.0792,0.9537,-0.1882,0.946
36.830000,-0.0860,0.9595,-0.1862,0.952
36.837000,-0.0909,0.9635,-0.1990,0.959
36.848000,-0.0772,0.9576,-0.1931,0.950
36.857000,-0.0782,0.9586,-0.1950,0.952
36.867000,-0.0841,0.9595,-0.2058,0.956
36.883000,-0.0899,0.9547,-0.1960,0.950
36.890000,-0.0860,0.9615,-0.2088,0.959
36.896000,-0.0792,0.9566,-0.1902,0.949
36.909000,-0.0782,0.9547,-0.1999,0.949
36.916000,-0.0801,0.9566,-0.1970,0.950
36.927000,-0.0811,0.9556,-0.1921,0.949
36.936000,-0.0860,0.9576,-0.1970,0.952
36.946000,-0.0792,0.9527,-0.1921,0.945
36.958000,-0.0929,0.9527,-0.1999,0.949
36.966000,-0.0890,0.9517,-0.1960,0.947
36.977000,-0.0841,0.9586,-0.1931,0.952
36.986000,-0.0841,0.9624,-0.1960,0.956
36.997000,-0.0831,0.9566,-0.1960,0.951
37.012000,-0.0850,0.9605,-0.1980,0.955
37.016000,-0.0792,0.9527,-0.1931,0.946
37.028000,-0.0743,0.9576,-0.1990,0.951
37.036000,-0.0880,0.9654,-0.2078,0.963
37.046000,-0.0801,0.9576,-0.2029,0.953
37.057000,-0.0792,0.9576,-0.1931,0.950
37.066000,-0.0811,0.9624,-0.2039,0.958
37.079000,-0.0782,0.9566,-0.2048,0.952
37.087000,-0.0850,0.9595,-0.1931,0.953
37.096000,-0.0860,0.9605,-0.2039,0.957
37.107000,-0.0929,0.9566,-0.2048,0.954
37.116000,-0.0860,0.9507,-0.1980,0.946
37.126000,-0.0850,0.9547,-0.2039,0.951
37.139000,-0.0890,0.9556,-0.2029,0.952
37.146000,-0.0811,0.9566,-0.2018,0.952
37.157000,-0.0831,0.9537,-0.1999,0.949
37.166000,-0.0860,0.9566,-0.2067,0.954
37.177000,-0.0801,0.9556,-0.1999,0.950
37.191000,-0.0801,0.9586,-0.2048,0.954
37.197000,-0.0743,0.9615,-0.1921,0.953
37.209000,-0.0743,0.9615,-0.1970,0.954
37.216000,-0.0821,0.9566,-0.2048,0.953
37.226000,-0.0743,0.9479,-0.2029,0.942
37.237000,-0.0860,0.9605,-0.2039,0.957
37.246000,-0.0909,0.9576,-0.2088,0.956
37.256000,-0.0890,0.9566,-0.1980,0.952
37.266000,-0.0880,0.9586,-0.2029,0.955
37.281000,-0.0890,0.9595,-0.1980,0.955
37.287000,-0.0811,0.9537,-0.1941,0.947
37.296000,-0.0880,0.9556,-0.2067,0.953
37.306000,-0.0811,0.9537,-0.2029,0.949
37.320000,-0.0880,0.9576,-0.2058,0.955
37.326000,-0.0860,0.9576,-0.1931,0.951
37.339000,-0.0792,0.9566,-0.1941,0.950
37.346000,-0.0801,0.9566,-0.1990,0.951
37.357000,-0.0831,0.9576,-0.2018,0.953
37.373000,-0.0909,0.9576,-0.1980,0.953
37.376000,-0.0850,0.9586,-0.2029,0.954
37.387000,-0.0811,0.9615,-0.1990,0.956
37.396000,-0.0918,0.9556,-0.2048,0.953
37.406000,-0.0890,0.9595,-0.1960,0.954
37.417000,-0.0831,0.9576,-0.1999,0.952
37.426000,-0.0850,0.9566,-0.1950,0.951
37.437000,-0.0880,0.9586,-0.1960,0.953
37.446000,-0.0801,0.9566,-0.1882,0.949
37.457000,-0.0821,0.9615,-0.2039,0.957
37.471000,-0.0850,0.9556,-0.1980,0.950
37.477000,-0.0792,0.9566,-0.1999,0.951
37.486000,-0.0801,0.9663,-0.1960,0.960
37.497000,-0.0811,0.9566,-0.2018,0.952
37.506000,-0.0831,0.9586,-0.1931,0.952
37.517000,-0.0811,0.9595,-0.1921,0.952
37.526000,-0.0841,0.9605,-0.2078,0.957
37.537000,-0.0860,0.9547,-0.1941,0.949
37.549000,-0.0918,0.9595,-0.1999,0.956
37.556000,-0.0899,0.9556,-0.2048,0.953
37.567000,-0.0850,0.9615,-0.2048,0.958
37.576000,-0.0782,0.9556,-0.1990,0.950
37.588000,-0.0831,0.9586,-0.1970,0.953
37.597000,-0.0772,0.9566,-0.1960,0.950
37.606000,-0.0792,0.9527,-0.1970,0.947
37.617000,-0.0792,0.9547,-0.2078,0.951
37.626000,-0.0782,0.9537,-0.2165,0.952
37.638000,-0.0841,0.9586,-0.2107,0.956
37.650000,-0.0772,0.9605,-0.2039,0.955
37.656000,-0.0801,0.9605,-0.1999,0.955
37.668000,-0.0792,0.9635,-0.1970,0.957
37.676000,-0.0880,0.9644,-0.2029,0.961
37.687000,-0.0821,0.9576,-0.1970,0.952
37.700000,-0.0792,0.9566,-0.1980,0.951
37.707000,-0.0860,0.9576,-0.2058,0.954
37.718000,-0.0869,0.9586,-0.1990,0.954
37.729000,-0.0811,0.9517,-0.2039,0.947
37.736000,-0.0860,0.9556,-0.1970,0.950
37.747000,-0.0869,0.9547,-0.2048,0.951
37.756000,-0.0869,0.9547,-0.1999,0.950
37.766000,-0.0801,0.9586,-0.1970,0.952
37.784000,-0.0880,0.9576,-0.2039,0.954
37.794000,-0.0860,0.9527,-0.2018,0.949
37.797000,-0.0792,0.9595,-0.1990,0.954
37.806000,-0.0860,0.9547,-0.1911,0.948
